"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.133402724E0,-1.292812157E1,6.351448536E0,-2.609672308E0,1.463856603E1
5.135908870E0,-1.275344563E1,6.289235115E0,-2.793919563E0,1.449175076E1
5.138414964E0,-1.253300667E1,6.210271835E0,-2.985345364E0,1.430230818E1
5.140921057E0,-1.232722378E1,6.102594852E0,-3.208176851E0,1.412425250E1
5.143427151E0,-1.206879902E1,5.992525101E0,-3.416352510E0,1.390099749E1
5.145933297E0,-1.176700401E1,5.882156372E0,-3.612564087E0,1.364231528E1
5.148439391E0,-1.145563793E1,5.740979671E0,-3.809074640E0,1.336785464E1
5.150945484E0,-1.112064362E1,5.602196217E0,-3.995714664E0,1.307742530E1
5.153451578E0,-1.073749256E1,5.449055195E0,-4.146462440E0,1.273495582E1
5.155957724E0,-1.028973579E1,5.295615673E0,-4.319045067E0,1.235218031E1
5.158463818E0,-9.842277527E0,5.125725269E0,-4.474578381E0,1.196517188E1
5.160969911E0,-9.392127991E0,4.963013172E0,-4.603790760E0,1.157749789E1
5.163476057E0,-8.906085968E0,4.783551693E0,-4.721039295E0,1.115746145E1
5.165982151E0,-8.381758690E0,4.591826439E0,-4.809872627E0,1.069923471E1
5.168488245E0,-7.850253105E0,4.405186653E0,-4.872086048E0,1.023569078E1
5.170994339E0,-7.318747044E0,4.201497555E0,-4.919942379E0,9.768442711E0
5.173500432E0,-6.748956203E0,4.014857292E0,-4.943870544E0,9.279512103E0
5.176006578E0,-6.179165363E0,3.804288864E0,-4.984548569E0,8.803432443E0
5.178512672E0,-5.614160061E0,3.571886063E0,-5.006083965E0,8.326946613E0
5.181018766E0,-5.015655518E0,3.375674486E0,-5.020441055E0,7.858549923E0
5.183524911E0,-4.443471432E0,3.184248686E0,-5.049154758E0,7.441628977E0
5.186031005E0,-3.844966888E0,2.982952595E0,-5.032404900E0,7.000491099E0
5.188537099E0,-3.275176048E0,2.774776936E0,-5.010869503E0,6.598104149E0
5.191043193E0,-2.702992201E0,2.559422970E0,-5.006083965E0,6.238404399E0
5.193549339E0,-2.135594130E0,2.365305185E0,-5.018048286E0,5.944429284E0
5.196055432E0,-1.589731574E0,2.173879385E0,-5.015655518E0,5.692960419E0
5.198561526E0,-1.022333503E0,2.001596212E0,-5.001298428E0,5.483114001E0
5.201067672E0,-4.573282301E-1,1.817049742E0,-5.003691196E0,5.343008933E0
5.203573766E0,1.004985496E-1,1.625623941E0,-4.986941338E0,5.246173564E0
5.206079859E0,6.559324861E-1,1.458126307E0,-4.958227634E0,5.209645000E0
5.208585953E0,1.237687469E0,1.299900889E0,-4.974977493E0,5.288857500E0
5.211092099E0,1.783550143E0,1.141974568E0,-5.015655518E0,5.444442791E0
5.213598193E0,2.324627161E0,1.063011408E0,-5.130510807E0,5.732017606E0
5.216104286E0,2.875275612E0,9.936196208E-1,-5.269294739E0,6.084402751E0
5.218610380E0,3.411566973E0,9.505487680E-1,-5.374877930E0,6.436741794E0
5.221116526E0,3.945465326E0,9.314061999E-1,-5.470590591E0,6.808933512E0
5.223622620E0,4.467400074E0,9.481559992E-1,-5.585446358E0,7.214837090E0
5.226128714E0,4.998905659E0,9.625129104E-1,-5.755336761E0,7.683709399E0
5.228634859E0,5.530411243E0,1.019940615E0,-5.951847076E0,8.188419322E0
5.231140953E0,6.061916828E0,1.084546804E0,-6.128916264E0,8.688307774E0
5.233647047E0,6.559923172E0,1.192223907E0,-6.313163280E0,9.182048817E0
5.236153141E0,7.043572426E0,1.287936807E0,-6.492924213E0,9.665855295E0
5.238659286E0,7.534101009E0,1.398006678E0,-6.646064758E0,1.014333660E1
5.241165380E0,7.989036560E0,1.491625786E0,-6.806384087E0,1.060077907E1
5.243671474E0,8.424829483E0,1.604088426E0,-6.937989235E0,1.103116250E1
5.246177568E0,8.858229637E0,1.711765528E0,-7.086643219E0,1.147252743E1
5.248683714E0,9.265308380E0,1.802692771E0,-7.201498985E0,1.187254093E1
5.251189807E0,9.636196136E0,1.903191328E0,-7.287640572E0,1.223062216E1
5.253695901E0,9.961918831E0,2.020738840E0,-7.287640572E0,1.250731455E1
5.256201995E0,1.024666500E1,2.137987137E0,-7.251748085E0,1.273393038E1
5.258708141E0,1.052931690E1,2.238485575E0,-7.144071102E0,1.291956207E1
5.261214234E0,1.073509979E1,2.367697954E0,-6.954739094E0,1.300833414E1
5.263720328E0,1.088106155E1,2.501696110E0,-6.684350014E0,1.301293660E1
5.266226474E0,1.099621677E1,2.647957325E0,-6.329913139E0,1.296133719E1
5.268732568E0,1.105842972E1,2.767598391E0,-5.927918911E0,1.284868442E1
5.271238661E0,1.107278633E1,2.927917719E0,-5.504090309E0,1.270725421E1
5.273744755E0,1.100578785E1,3.124428272E0,-5.032404900E0,1.249858061E1
5.276250901E0,1.084516907E1,3.394817114E0,-4.493721008E0,1.222031112E1
5.278756995E0,1.036151981E1,3.739682674E0,-3.727718592E0,1.162936822E1
5.281263089E0,9.593125343E0,4.031607151E0,-2.789133787E0,1.077316933E1
5.283769182E0,8.750552177E0,4.273581028E0,-1.838585138E0,9.910401280E0
5.286275328E0,7.907680511E0,4.481756687E0,-1.034297585E0,9.148077698E0
5.288781422E0,7.077072144E0,4.644468784E0,-3.807578981E-1,8.473548076E0
5.291287516E0,6.341877460E0,4.852943420E0,1.555334777E-1,7.987155954E0
5.293793609E0,5.695516109E0,5.104189873E0,6.367899179E-1,7.674448476E0
5.296299755E0,5.108975410E0,5.398806095E0,1.022333503E0,7.502926282E0
5.298805849E0,4.553541660E0,5.719444275E0,1.319043517E0,7.428772460E0
5.301311943E0,4.053142548E0,6.071488380E0,1.551446438E0,7.463104027E0
5.303818089E0,3.564707518E0,6.439982891E0,1.718943954E0,7.558788768E0
5.306324182E0,3.078665495E0,6.849454880E0,1.874477386E0,7.739953414E0
5.308830276E0,2.628814697E0,7.244569778E0,2.056631088E0,7.976477256E0
5.311336370E0,2.152343988E0,7.651648521E0,2.252842426E0,8.261695270E0
5.313842516E0,1.685444474E0,8.065607071E0,2.475374937E0,8.603616773E0
5.316348609E0,1.211366415E0,8.465507507E0,2.726920605E0,8.975985847E0
5.318854703E0,7.851449251E-1,8.867800713E0,3.014059305E0,9.398877355E0
5.321360849E0,3.759722710E-1,9.260522842E0,3.346960783E0,9.853973054E0
5.323866943E0,0.000000000E0,9.640981674E0,3.610171080E0,1.029474929E1
5.326373036E0,-3.161516786E-1,1.000259686E1,3.756432533E0,1.068937234E1
5.328879130E0,-6.056832075E-1,1.035673428E1,3.763610840E0,1.103601212E1
5.331385276E0,-8.401798606E-1,1.071595669E1,3.622135162E0,1.134272864E1
5.333891370E0,-1.055832982E0,1.107278633E1,3.392424345E0,1.162884016E1
5.336397464E0,-1.264008522E0,1.147238827E1,3.110071182E0,1.195349124E1
5.338903557E0,-1.458126307E0,1.186750317E1,2.772384167E0,1.227395119E1
5.341409703E0,-1.623231053E0,1.229851055E1,2.334198475E0,1.262286510E1
5.343915797E0,-1.740479350E0,1.277258778E1,1.766800404E0,1.301114332E1
5.346421891E0,-1.795514345E0,1.328973675E1,1.034297585E0,1.345030654E1
5.348927984E0,-1.829013824E0,1.384995651E1,1.435693651E-1,1.397094124E1
5.351434130E0,-1.824228168E0,1.448674679E1,-7.301099896E-1,1.461939470E1
5.353940224E0,-1.833799481E0,1.520728493E1,-1.501197100E0,1.539083910E1
5.356446318E0,-1.872084618E0,1.602622795E1,-2.066202402E0,1.626695655E1
5.358952464E0,-1.924726725E0,1.691665840E1,-2.355733871E0,1.718800124E1
5.361458557E0,-2.047059774E0,1.781217194E1,-2.240878344E0,1.806890862E1
5.363964651E0,-2.238485575E0,1.870738602E1,-1.771586061E0,1.892394320E1
5.366470745E0,-2.580958366E0,1.949283028E1,-8.931210637E-1,1.968322747E1
5.368976891E0,-3.028416157E0,2.012961960E1,1.962114573E-1,2.035709676E1
5.371482984E0,-3.634099483E0,2.062284088E1,1.501197100E0,2.099432871E1
5.373989078E0,-4.395615101E0,2.092912292E1,2.925524712E0,2.158490939E1
5.376495172E0,-5.300401211E0,2.104666901E1,4.474578381E0,2.216028838E1
5.379001318E0,-6.286842346E0,2.105145454E1,6.011667728E0,2.277780222E1
5.381507411E0,-7.397710323E0,2.095305061E1,7.584649563E0,2.347942412E1
5.384013505E0,-8.575576782E0,2.078076744E1,8.963513374E0,2.420176408E1
5.386519651E0,-9.741479874E0,2.061087608E1,1.012702370E1,2.494516490E1
5.389025745E0,-1.093609715E1,2.042633057E1,1.115892887E1,2.571682124E1
5.391531839E0,-1.210947704E1,2.026601219E1,1.210708427E1,2.653172015E1
5.394037984E0,-1.326341629E1,2.006979942E1,1.292094326E1,2.730688256E1
5.396544078E0,-1.440778351E1,1.985414696E1,1.354337597E1,2.802132063E1
5.399050172E0,-1.551865101E1,1.957179451E1,1.383799267E1,2.855474935E1
5.401556266E0,-1.660080528E1,1.917428589E1,1.378535080E1,2.886651818E1
5.404062411E0,-1.768535233E1,1.866192245E1,1.341177082E1,2.899852812E1
5.406568505E0,-1.876481438E1,1.799881172E1,1.283480167E1,2.899668284E1
5.409074599E0,-1.986611176E1,1.718016815E1,1.207358456E1,2.890660855E1
5.411580693E0,-2.088605118E1,1.625115395E1,1.123310566E1,2.874908348E1
5.414086839E0,-2.191556358E1,1.521685696E1,1.038335514E1,2.862968262E1
5.416592932E0,-2.289482689E1,1.412034512E1,9.518947601E0,2.853362241E1
5.419099026E0,-2.379961205E1,1.299272823E1,8.621041298E0,2.845267779E1
5.421605172E0,-2.460419846E1,1.186032486E1,7.807182312E0,2.840749871E1
5.424111266E0,-2.534627342E1,1.079252720E1,7.034001350E0,2.843218941E1
5.426617359E0,-2.592802811E1,9.774979591E0,6.229414463E0,2.840102942E1
5.429123453E0,-2.634946442E1,8.805587769E0,5.439484119E0,2.830937369E1
5.431629599E0,-2.663660240E1,7.898109436E0,4.682754040E0,2.817475653E1
5.434135693E0,-2.679722023E1,7.060322285E0,3.986143351E0,2.799693736E1
5.436641786E0,-2.682832718E1,6.289235115E0,3.363710403E0,2.776019030E1
5.439147880E0,-2.666322327E1,5.652445316E0,2.810669184E0,2.740031887E1
5.441654026E0,-2.607159805E1,5.164010525E0,2.202593327E0,2.666920785E1
5.444160120E0,-2.498495674E1,4.905585289E0,1.637588024E0,2.551459435E1
5.446666214E0,-2.367757797E1,4.829015255E0,1.383649707E0,2.420457753E1
5.449172307E0,-2.231546402E1,4.826622486E0,1.484447360E0,2.287968101E1
5.451678453E0,-2.095783615E1,4.860121727E0,1.826620936E0,2.159139234E1
5.454184547E0,-1.964118576E1,4.872086048E0,2.288734913E0,2.036545379E1
5.456690641E0,-1.839871216E1,4.824229717E0,2.779562712E0,1.922268895E1
5.459196786E0,-1.722323799E1,4.677968502E0,3.212962627E0,1.813412377E1
5.461702880E0,-1.616979790E1,4.429114819E0,3.631706476E0,1.715426227E1
5.464208974E0,-1.526471329E1,4.074677944E0,4.060320854E0,1.631259261E1
5.466715068E0,-1.447478199E1,3.679862022E0,4.567898273E0,1.561814307E1
5.469221214E0,-1.384995651E1,3.232105255E0,5.125725269E0,1.511756790E1
5.471727307E0,-1.337109280E1,2.722134829E0,5.729015827E0,1.479924873E1
5.474233401E0,-1.305972672E1,2.166700840E0,6.301199436E0,1.466138359E1
5.476739547E0,-1.291137218E1,1.604088426E0,6.772884369E0,1.466794444E1
5.479245641E0,-1.279651642E1,1.108475089E0,7.156035423E0,1.470334630E1
5.481751734E0,-1.275105286E1,6.942176819E-1,7.414460182E0,1.476636404E1
5.484257828E0,-1.271755314E1,3.376871049E-1,7.529315472E0,1.478312490E1
5.486763974E0,-1.270319653E1,2.632104978E-2,7.514958382E0,1.475962378E1
5.489270068E0,-1.269362545E1,-2.584248483E-1,7.359425068E0,1.467501441E1
5.491776161E0,-1.266491127E1,-5.171487927E-1,7.124928474E0,1.454070239E1
5.494282307E0,-1.261436272E1,-7.660023570E-1,6.823133945E0,1.436189623E1
5.496788401E0,-1.254497051E1,-9.960124493E-1,6.490531445E0,1.415963716E1
5.499294495E0,-1.243250847E1,-1.213759303E0,6.160022736E0,1.392789857E1
5.501800589E0,-1.228415298E1,-1.424626827E0,5.853442192E0,1.368184058E1
5.504306734E0,-1.207358456E1,-1.628016710E0,5.566303730E0,1.339423830E1
5.506812828E0,-1.185553932E1,-1.793121457E0,5.276473045E0,1.310001011E1
5.509318922E0,-1.157797146E1,-1.989632010E0,4.994120121E0,1.276515940E1
5.511825016E0,-1.126899815E1,-2.193022013E0,4.709074974E0,1.240866842E1
5.514331161E0,-1.091695404E1,-2.353341103E0,4.426722050E0,1.201307488E1
5.516837255E0,-1.058913708E1,-2.458625317E0,4.141676903E0,1.163306280E1
5.519343349E0,-1.026102161E1,-2.547458887E0,3.859323740E0,1.125488743E1
5.521849495E0,-1.004088211E1,-2.480160713E0,3.583850145E0,1.094598066E1
5.524355589E0,-9.906884193E0,-2.398804665E0,3.380460262E0,1.073909353E1
5.526861682E0,-9.638588905E0,-2.456232548E0,3.155534744E0,1.043517484E1
5.529367776E0,-9.368199348E0,-2.504088879E0,2.937488794E0,1.013224854E1
5.531873922E0,-9.059226990E0,-2.520838737E0,2.714956284E0,9.787502706E0
5.534380016E0,-8.738588333E0,-2.542673111E0,2.518445730E0,9.443022901E0
5.536886109E0,-8.403293610E0,-2.588136673E0,2.370090723E0,9.106652786E0
5.539392255E0,-8.079963684E0,-2.657528639E0,2.293520451E0,8.809569096E0
5.541898349E0,-7.725826263E0,-2.717349291E0,2.255235434E0,8.494613910E0
5.544404443E0,-7.345067978E0,-2.765205622E0,2.305484533E0,8.179953830E0
5.546910536E0,-6.957131863E0,-2.758027315E0,2.396411896E0,7.858192438E0
5.549416682E0,-6.543173313E0,-2.791526794E0,2.537887573E0,7.552920772E0
5.551922776E0,-6.136094570E0,-2.844168901E0,2.664707184E0,7.269224009E0
5.554428870E0,-5.726622581E0,-2.908775091E0,2.810669184E0,7.011065538E0
5.556935016E0,-5.305186749E0,-3.009273529E0,2.918346405E0,6.761470206E0
5.559441109E0,-4.855336189E0,-3.110071182E0,2.999702215E0,6.499618885E0
5.561947203E0,-4.429114819E0,-3.234498024E0,3.042773008E0,6.271961665E0
5.564453297E0,-4.000500202E0,-3.401995659E0,3.069094181E0,6.082508974E0
5.566959391E0,-3.547957659E0,-3.583850145E0,3.081058264E0,5.909729726E0
5.569465536E0,-3.052344322E0,-3.766003847E0,3.049951553E0,5.727285161E0
5.571971630E0,-2.564208508E0,-3.959822416E0,3.016452074E0,5.599494795E0
5.574477724E0,-2.114058733E0,-4.182354927E0,2.944667339E0,5.534654714E0
5.576983870E0,-1.673480392E0,-4.441078663E0,2.829811811E0,5.525536282E0
5.579489964E0,-1.218544960E0,-4.694717884E0,2.712563515E0,5.557268092E0
5.581996057E0,-7.396813035E-1,-4.898406982E0,2.650350094E0,5.618351628E0
5.584502151E0,-2.703889608E-1,-5.085047245E0,2.602493763E0,5.718722712E0
5.587008297E0,1.938186288E-1,-5.264508724E0,2.542673111E0,5.849598646E0
5.589514391E0,6.367899179E-1,-5.317151070E0,2.566601276E0,5.938437421E0
5.592020484E0,1.043868899E0,-5.317151070E0,2.767598391E0,6.084517945E0
5.594526630E0,1.484447360E0,-5.370092392E0,2.990130901E0,6.323160529E0
5.597032724E0,1.924726725E0,-5.401198864E0,3.200998545E0,6.566880067E0
5.599538818E0,2.322234392E0,-5.425127029E0,3.363710403E0,6.792593285E0
5.602044911E0,2.717349291E0,-5.451447964E0,3.473780155E0,7.012091032E0
5.604551057E0,3.071486950E0,-5.487340450E0,3.607778311E0,7.249896664E0
5.607057151E0,3.406781197E0,-5.487340450E0,3.732504129E0,7.459802304E0
5.609563245E0,3.722932816E0,-5.496912003E0,3.844966888E0,7.672029763E0
5.612069391E0,4.026821613E0,-5.461019516E0,3.952643871E0,7.852478592E0
5.614575484E0,4.299902439E0,-5.403591633E0,4.029214382E0,7.995156788E0
5.617081578E0,4.541577339E0,-5.317151070E0,4.093820572E0,8.102924602E0
5.619587672E0,4.766502857E0,-5.190331459E0,4.136891365E0,8.171472346E0
5.622093818E0,4.982155800E0,-5.030012131E0,4.124927044E0,8.193773341E0
5.624599911E0,5.219045162E0,-4.817050934E0,4.062713623E0,8.182179055E0
5.627106005E0,5.437091351E0,-4.548755646E0,3.957429647E0,8.118767745E0
5.629612151E0,5.652445316E0,-4.132105827E0,3.830610037E0,7.981103299E0
5.632118245E0,5.781657696E0,-3.459423304E0,3.785146236E0,7.728033860E0
5.634624339E0,5.602196217E0,-2.549851656E0,3.923929930E0,7.299559713E0
5.637130432E0,5.130510807E0,-1.604088426E0,4.153641224E0,6.793230177E0
5.639636578E0,4.503292084E0,-8.114659786E-1,4.280759811E0,6.266021161E0
5.642142672E0,3.804288864E0,-2.009970993E-1,4.237689018E0,5.698335003E0
5.644648766E0,3.057130098E0,2.201396823E-1,4.019642830E0,5.054902017E0
5.647154911E0,2.271985054E0,4.980062246E-1,3.756432533E0,4.418224945E0
5.649661005E0,1.472483277E0,7.157530785E-1,3.545564890E0,3.905321992E0
5.652167099E0,6.678966284E-1,8.931210637E-1,3.421138287E0,3.598324376E0
5.654673193E0,-7.896314561E-2,1.060618639E0,3.406781197E0,3.568936144E0
5.657179339E0,-7.683951855E-1,1.206580877E0,3.423531055E0,3.710368373E0
5.659685432E0,-1.383649707E0,1.347757339E0,3.447459221E0,3.951697286E0
5.662191526E0,-1.936690807E0,1.465304732E0,3.478565931E0,4.242441535E0
5.664697620E0,-2.434697151E0,1.616052628E0,3.516851187E0,4.572484946E0
5.667203766E0,-2.844168901E0,1.764407635E0,3.538386583E0,4.870586274E0
5.669709859E0,-3.232105255E0,1.941476464E0,3.586242914E0,5.203553928E0
5.672215953E0,-3.576671600E0,2.147558212E0,3.622135162E0,5.524893587E0
5.674722099E0,-3.909573078E0,2.389233351E0,3.706183195E0,5.893130877E0
5.677228193E0,-4.237689018E0,2.657528639E0,3.806681633E0,6.285800803E0
5.679734286E0,-4.546362877E0,2.935096025E0,3.945465326E0,6.697081508E0
5.682240380E0,-4.833800793E0,3.234498024E0,4.091427803E0,7.111075097E0
5.684746526E0,-5.142475128E0,3.559921980E0,4.314259052E0,7.598087004E0
5.687252620E0,-5.453841209E0,3.909573078E0,4.579862595E0,8.124302246E0
5.689758714E0,-5.767300606E0,4.283152580E0,4.864907742E0,8.676086655E0
5.692264807E0,-6.090631008E0,4.663611412E0,5.140082359E0,9.233932214E0
5.694770953E0,-6.425626278E0,5.044369221E0,5.432305813E0,9.810416930E0
5.697277047E0,-6.775277138E0,5.425127029E0,5.662016392E0,1.036314688E1
5.699783141E0,-7.134500027E0,5.798407555E0,5.846263885E0,1.089501823E1
5.702289286E0,-7.510172844E0,6.150451660E0,6.023632050E0,1.142431157E1
5.704795380E0,-7.902894974E0,6.461817741E0,6.193522453E0,1.194029136E1
5.707301474E0,-8.379365921E0,6.705885410E0,6.435197353E0,1.251376991E1
5.709807620E0,-8.891729355E0,6.923632145E0,6.629314899E0,1.307468352E1
5.712313714E0,-9.423234940E0,7.134500027E0,6.772884369E0,1.362242306E1
5.714819807E0,-9.976275444E0,7.337889671E0,6.751348972E0,1.410501363E1
5.717325901E0,-1.055803108E1,7.526922703E0,6.612565517E0,1.455515745E1
5.719832047E0,-1.116610718E1,7.735397339E0,6.344270229E0,1.499226755E1
5.722338141E0,-1.182682514E1,7.962715626E0,5.997310638E0,1.546759089E1
5.724844234E0,-1.251147175E1,8.156833649E0,5.551946640E0,1.593408209E1
5.727350328E0,-1.323230934E1,8.355437279E0,4.960620403E0,1.641691498E1
5.729856474E0,-1.399591827E1,8.527720451E0,4.304687977E0,1.694514925E1
5.732362568E0,-1.479781342E1,8.700303078E0,3.617349625E0,1.754296936E1
5.734868661E0,-1.561436462E1,8.848658562E0,2.903989315E0,1.818076717E1
5.737374807E0,-1.644975853E1,9.056833267E0,2.243271112E0,1.891171726E1
5.739880901E0,-1.734527206E1,9.260522842E0,1.680658817E0,1.973424334E1
5.742386995E0,-1.826471519E1,9.317950249E0,1.254437327E0,2.054258092E1
5.744893089E0,-1.922214317E1,9.245866776E0,1.046261668E0,2.135583068E1
5.747399234E0,-2.019661903E1,9.037691116E0,1.060618639E0,2.215193429E1
5.749905328E0,-2.116631126E1,8.709874153E0,1.180259824E0,2.291871841E1
5.752411422E0,-2.209263229E1,8.274081230E0,1.307079315E0,2.362738407E1
5.754917516E0,-2.299293137E1,7.768897057E0,1.415055513E0,2.431117102E1
5.757423661E0,-2.383311081E1,7.215855598E0,1.470090389E0,2.494487740E1
5.759929755E0,-2.458266258E1,6.607779503E0,1.496411443E0,2.549920189E1
5.762435849E0,-2.524577522E1,6.028417587E0,1.642373681E0,2.600746771E1
5.764941995E0,-2.586102867E1,5.506483078E0,1.742872238E0,2.649814642E1
5.767448089E0,-2.633271408E1,5.089832783E0,1.958226204E0,2.689150198E1
5.769954182E0,-2.678286362E1,4.759324074E0,2.176272154E0,2.728935891E1
5.772460328E0,-2.713460922E1,4.520041943E0,2.348555326E0,2.760857673E1
5.774966422E0,-2.742683220E1,4.409972191E0,2.511267424E0,2.789239042E1
5.777472516E0,-2.764218712E1,4.460221291E0,2.741277456E0,2.813358642E1
5.779978609E0,-2.781716156E1,4.654039860E0,2.994916677E0,2.836237103E1
5.782484755E0,-2.795355225E1,4.934299469E0,3.222533941E0,2.856804368E1
5.784990849E0,-2.801098061E1,5.329114914E0,3.457030535E0,2.872221371E1
5.787496943E0,-2.801815796E1,5.822335720E0,3.710968733E0,2.885633479E1
5.790003036E0,-2.788655281E1,6.284449577E0,3.923929930E0,2.885396611E1
5.792509182E0,-2.748665237E1,6.784848690E0,3.931108475E0,2.858327910E1
5.795015276E0,-2.687379074E1,7.239784241E0,3.696611881E0,2.807632533E1
5.797521370E0,-2.611735916E1,7.639684677E0,3.404388428E0,2.742391460E1
5.800027516E0,-2.529123878E1,7.960322857E0,3.093321562E0,2.669423416E1
5.802533609E0,-2.443430901E1,8.211868286E0,2.722134829E0,2.592065307E1
5.805039703E0,-2.359861565E1,8.362615585E0,2.267199516E0,2.513897757E1
5.807545797E0,-2.277279282E1,8.417651176E0,1.699801445E0,2.433816486E1
5.810051943E0,-2.200409698E1,8.386544228E0,1.022333503E0,2.357031128E1
5.812558036E0,-2.130030823E1,8.317152023E0,4.118646085E-1,2.287023788E1
5.815064130E0,-2.064916229E1,8.211868286E0,-4.307080805E-2,2.222216324E1
5.817570224E0,-2.005305099E1,8.142476082E0,-3.759722710E-1,2.164638829E1
5.820076370E0,-1.949283028E1,8.111070633E0,-6.391827464E-1,2.112269996E1
5.822582464E0,-1.894696808E1,8.084749222E0,-7.899305820E-1,2.061491595E1
5.825088557E0,-1.845135498E1,8.067999840E0,-8.452646136E-1,2.015588237E1
5.827594703E0,-1.795574188E1,8.087141991E0,-7.899305820E-1,1.970874228E1
5.830100797E0,-1.746969986E1,8.108677864E0,-6.463612318E-1,1.927067339E1
5.832606891E0,-1.699801445E1,8.123034477E0,-4.453641176E-1,1.884448284E1
5.835113036E0,-1.653829193E1,8.118248940E0,-2.416750938E-1,1.842496873E1
5.837619130E0,-1.609083557E1,8.125427246E0,-7.417750359E-2,1.802617707E1
5.840125224E0,-1.561915016E1,8.125427246E0,1.435693540E-2,1.760626666E1
5.842631318E0,-1.515703583E1,8.101499557E0,4.067798331E-2,1.718638080E1
5.845137464E0,-1.466860104E1,8.067999840E0,7.178467698E-3,1.674098352E1
5.847643557E0,-1.422323704E1,8.034500122E0,-9.332008660E-2,1.633592277E1
5.850149651E0,-1.376142216E1,8.022536278E0,-2.033899277E-1,1.593044869E1
5.852655797E0,-1.328495121E1,8.001000404E0,-3.305086195E-1,1.551177527E1
5.855161891E0,-1.279173088E1,7.967501163E0,-4.860421121E-1,1.507798696E1
5.857667984E0,-1.229133129E1,7.948358536E0,-6.678966284E-1,1.465262141E1
5.860174078E0,-1.179571819E1,7.917252064E0,-8.476574421E-1,1.423166789E1
5.862680224E0,-1.133121204E1,7.898109436E0,-1.041476011E0,1.385139601E1
5.865186318E0,-1.082841969E1,7.859824181E0,-1.199402332E0,1.343391510E1
5.867692411E0,-1.036151981E1,7.838288784E0,-1.323829174E0,1.305957073E1
5.870198557E0,-9.942776680E0,7.833503246E0,-1.395613790E0,1.273461107E1
5.872704651E0,-9.523733139E0,7.807182312E0,-1.419841170E0,1.239635178E1
5.875210745E0,-9.128618240E0,7.766504288E0,-1.415055513E0,1.206866364E1
5.877716839E0,-8.726624489E0,7.709076405E0,-1.417448282E0,1.173000399E1
5.880222984E0,-8.336295128E0,7.627720356E0,-1.431805253E0,1.138973224E1
5.882729078E0,-7.948358536E0,7.553243637E0,-1.429412484E0,1.105762691E1
5.885235172E0,-7.569993496E0,7.426424026E0,-1.410269856E0,1.069791739E1
5.887741266E0,-7.194320202E0,7.285247803E0,-1.340578914E0,1.032619148E1
5.890247411E0,-6.820741177E0,7.163213730E0,-1.201795220E0,9.963857330E0
5.892753505E0,-6.454638958E0,7.036394119E0,-1.096511006E0,9.611219624E0
5.895259599E0,-6.100202084E0,6.882954121E0,-9.864411354E-1,9.249896702E0
5.897765745E0,-5.738586903E0,6.739385128E0,-8.763712645E-1,8.894870327E0
5.900271839E0,-5.396413326E0,6.579065800E0,-7.205387354E-1,8.539587792E0
5.902777932E0,-5.046761990E0,6.423233509E0,-5.362913609E-1,8.186289985E0
5.905284026E0,-4.728217602E0,6.274878502E0,-3.759722710E-1,7.865843696E0
5.907790172E0,-4.405186653E0,6.119344711E0,-2.033899277E-1,7.542772475E0
5.910296266E0,-4.108177185E0,5.942276001E0,-2.392822690E-2,7.224149529E0
5.912802359E0,-3.804288864E0,5.788836002E0,1.507478207E-1,6.928633410E0
5.915308505E0,-3.504886866E0,5.628517151E0,2.679961324E-1,6.635982157E0
5.917814599E0,-3.208176851E0,5.482554913E0,3.424727321E-1,6.361453816E0
5.920320693E0,-2.949453115E0,5.324329376E0,3.783650696E-1,6.098435628E0
5.922826786E0,-2.676671267E0,5.183153152E0,3.544368446E-1,5.844251120E0
5.925332932E0,-2.427518606E0,5.013262749E0,2.560320199E-1,5.575948562E0
5.927839026E0,-2.188236237E0,4.843372345E0,1.172483116E-1,5.316049348E0
5.930345120E0,-1.955833435E0,4.692325115E0,-5.982056633E-2,5.083972651E0
5.932851266E0,-1.730908036E0,4.534399033E0,-2.799602449E-1,4.861604155E0
5.935357359E0,-1.515554070E0,4.383651257E0,-5.027918816E-1,4.665415539E0
5.937863453E0,-1.316650629E0,4.225724697E0,-7.612167001E-1,4.491076592E0
5.940369547E0,-1.118046403E0,4.091427803E0,-1.017547846E0,4.361790096E0
5.942875693E0,-9.194421172E-1,3.957429647E0,-1.237687469E0,4.247174766E0
5.945381786E0,-7.372884750E-1,3.840181351E0,-1.450947881E0,4.170831674E0
5.947887880E0,-5.865406394E-1,3.725325823E0,-1.623231053E0,4.105723013E0
5.950394026E0,-4.310071766E-1,3.631706476E0,-1.778764486E0,4.066824586E0
5.952900120E0,-2.703889608E-1,3.545564890E0,-1.912762642E0,4.037672783E0
5.955406214E0,-1.052841991E-1,3.459423304E0,-2.044667006E0,4.019870336E0
5.957912359E0,3.828516230E-2,3.390031576E0,-2.152343988E0,4.015764496E0
5.960418453E0,1.698904037E-1,3.339782238E0,-2.231307030E0,4.020166565E0
5.962924547E0,2.994019389E-1,3.303889751E0,-2.295913219E0,4.034420221E0
5.965430641E0,4.046861231E-1,3.263211966E0,-2.319841623E0,4.024175487E0
5.967936734E0,5.219344497E-1,3.246462107E0,-2.355733871E0,4.044924456E0
5.970442880E0,6.391827464E-1,3.244069338E0,-2.350948334E0,4.057030752E0
