"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.767366411E1,-9.667302132E0,5.843871117E0,-1.144367456E0,1.135416827E1
1.767617015E1,-8.065607071E0,5.779264927E0,-1.189831018E0,9.993478792E0
1.767867620E1,-6.658029079E0,5.712265968E0,-8.548358679E-1,8.814197529E0
1.768118224E1,-5.561518192E0,5.671587944E0,-1.938186288E-1,7.945751070E0
1.768368833E1,-4.898406982E0,6.305984974E0,7.947162390E-1,8.024425921E0
1.768619437E1,-4.292723656E0,7.440781116E0,1.687837243E0,8.754512812E0
1.768870041E1,-3.217748165E0,8.300402641E0,2.078166485E0,9.141628039E0
1.769120646E1,-1.539482236E0,9.028120041E0,1.639980793E0,9.304111673E0
1.769371255E1,5.027918816E-1,9.894919395E0,6.990033388E-1,9.932312681E0
1.769621859E1,2.635993242E0,1.097468090E1,-3.855435550E-1,1.129339298E1
1.769872463E1,4.627718925E0,1.220040417E1,-1.199402332E0,1.310359532E1
1.770123067E1,6.392126560E0,1.360080433E1,-1.290329576E0,1.508330570E1
1.770373677E1,7.948358536E0,1.520249939E1,-5.099703074E-1,1.716253072E1
1.770624281E1,9.205188751E0,1.718495369E1,1.455733418E0,1.954935531E1
1.770874885E1,9.933204651E0,1.962204361E1,4.711467743E0,2.249202255E1
1.771125489E1,9.954740524E0,2.241357040E1,9.016156197E0,2.612960141E1
1.771376099E1,9.075976372E0,2.520988274E1,1.335434341E1,2.993743514E1
1.771626703E1,7.115357399E0,2.741247559E1,1.592782402E1,3.249257926E1
1.771877307E1,4.124927044E0,2.820958519E1,1.525753403E1,3.233555418E1
1.772127911E1,5.889334679E-1,2.729283333E1,1.133599758E1,2.955926986E1
1.772378521E1,-2.640778780E0,2.513091850E1,5.805585861E0,2.592762242E1
1.772629125E1,-5.760122299E0,2.238006973E1,1.393221021E0,2.315140590E1
1.772879729E1,-8.724231720E0,1.957897186E1,-6.176473498E-1,2.144364350E1
1.773130338E1,-1.170000553E1,1.708176231E1,-2.874378264E-1,2.070650511E1
1.773380942E1,-1.443171120E1,1.503500175E1,1.628016710E0,2.090397102E1
1.773631546E1,-1.645932961E1,1.343809223E1,4.134498596E0,2.164684579E1
1.773882151E1,-1.744098473E1,1.243250847E1,6.162415504E0,2.228745342E1
1.774132760E1,-1.712513161E1,1.185314560E1,6.849454880E0,2.192446636E1
1.774383364E1,-1.514267921E1,1.154925728E1,5.788836002E0,1.990469040E1
