Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
9.767079215,-8.28126049,17.9198494,4.319045067,20.20778137,
9.769585257,-7.694719315,18.27428627,3.59102869,20.15077495,
9.772091299,-7.072286606,18.61167336,2.516052961,20.06843655,
9.77459734,-6.384948254,18.937397,1.120439172,20.01619228,
9.777103382,-5.815157413,19.26999855,-0.4429712892,20.13318463,
9.779609424,-5.271687508,19.58854294,-2.55942297,20.44632851,
9.782115413,-4.83858633,19.77518272,-4.689932346,20.8917504,
9.784621455,-4.517649174,19.72493362,-4.951049328,20.83254785,
9.787127497,-4.261617184,19.53590202,-3.373281717,20.27786671,
9.789633538,-3.952643871,19.2125721,-2.015953064,19.71827546,
9.79213958,-3.600599766,18.90629005,-2.336591244,19.38741295,
9.794645622,-3.22492671,18.70738602,-3.902394533,19.38027675,
9.797151663,-2.683849812,18.57099533,-4.488935471,19.29340455,
9.799657705,-1.800299883,18.49442482,-3.344567776,18.88043863,
9.802163747,-0.6032904387,18.49921036,-2.240878344,18.64420229,
9.804669788,0.7181459069,18.51835442,-2.068595171,18.6473663,
9.80717583,1.972882271,18.37957001,-2.568994284,18.66281302,
9.809681872,3.126821041,17.98684692,-3.358924866,18.56302907,
9.812187913,4.424329281,17.37398529,-3.861716747,18.33965405,
9.814693955,5.700301647,16.68455315,-4.167997837,18.11739381,
9.817199945,6.99063158,15.91825294,-4.520041943,17.96358778,
9.819705986,8.436793327,15.13789368,-4.951049328,18.0235456,
9.822212028,9.969097137,14.32882023,-5.350949764,18.2573451,
9.82471807,11.49153042,13.43330669,-5.851049423,18.62105742,
9.827224111,12.89462185,12.54018497,-6.531209469,19.13594024,
9.829730153,14.18973732,11.70957661,-7.347461224,19.81030075,
9.832236195,15.43729496,10.99143124,-7.960322857,20.55452204,
9.834742236,16.59123421,10.32084274,-8.503792763,21.30970058,
9.837248278,17.59891129,9.719944954,-8.779266357,21.93796996,
9.83975432,18.554245,9.111868858,-8.396115303,22.31100432,
9.842260361,19.39711761,8.518149376,-7.196712971,22.37408586,
9.844766403,20.13440704,7.867002487,-5.568696499,22.32251007,
