Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
10.60833442,9.684052467,8.451150894,-7.852645874,15.06210048,
10.61084047,9.229117393,8.743373871,-7.599006653,14.8110802,
10.61334651,8.87258625,8.939585686,-7.278069019,14.54679579,
10.61585255,8.589934349,9.018548965,-6.940382004,14.25798373,
10.61835859,8.369794846,8.98026371,-6.634100914,13.95384882,
10.62086463,8.27408123,8.853444099,-6.315556049,13.66492374,
10.62337068,8.283653259,8.652147293,-5.985346794,13.39040479,
10.62587677,8.405686378,8.343473434,-5.726622581,13.15535323,
10.62838281,8.640183449,7.893323898,-5.494519234,12.92853719,
10.63088885,8.915657043,7.266105175,-5.276473045,12.65410577,
10.63339489,9.188439369,6.435197353,-4.994120121,12.27926784,
10.63590094,9.399306297,5.432305813,-4.541577339,11.76787279,
10.63840698,9.535696983,4.304687977,-3.902394533,11.16640222,
10.64091302,9.614660263,3.090928555,-3.126821041,10.57225336,
10.64341906,9.700801849,1.917548299,-2.24566412,10.14029365,
10.6459251,9.734301567,0.8162516356,-1.295115232,9.853944246,
10.64843114,9.746265411,-0.1651047617,-0.3424727321,9.753678107,
10.65093719,9.724730492,-0.9625129104,0.5267201066,9.786431848,
10.65344323,9.691230774,-1.594517231,1.275972724,9.904067119,
10.65594927,9.688838005,-2.054238319,1.857727647,10.0769355,
10.65845531,9.753444672,-2.348555326,2.23130703,10.27735988,
10.66096135,10.00020409,-2.429911375,2.288734913,10.54262105,
10.66346739,10.48146057,-2.015953064,1.833799481,10.82995397,
10.66597344,11.05603695,-0.8353942037,0.8763712645,11.12213393,
10.66847948,11.44367409,0.5267201066,-0.6056832075,11.47178987,
10.67098557,11.61625671,1.7883358,-2.597707987,12.03676251,
10.67349161,11.57318592,2.348555326,-4.493721008,12.63518393,
10.67599765,11.41735363,1.987239242,-6.217450619,13.1514933,
10.6785037,11.54207897,1.896012783,-8.324331284,14.35649479,
10.68100974,11.69761276,2.130808592,-10.45274639,15.83143698,
10.68351578,11.582757,2.300698996,-11.7717905,16.67418745,
10.68602182,11.30489063,2.535494804,-12.22433281,16.84231572,
10.68852786,10.80688477,2.84656167,-12.28893852,16.61052924,
10.6910339,10.0839529,3.660719633,-12.63619709,16.57589971,
10.69353995,8.853444099,4.651647091,-12.85872936,16.29012627,
10.69604599,7.847859859,5.489733219,-12.6000061,15.82675674,
10.69855203,8.283653259,7.962715626,-12.28654575,16.82209731,
10.70105807,10.0265255,13.76381493,-14.11795235,22.11990943,
10.70356411,12.24108219,22.54039001,-19.24846268,32.06893498,
10.70607015,14.20409393,32.65544891,-24.23301315,43.07404735,
10.7085762,15.46840191,41.07070541,-25.60738945,50.81154097,
10.71108229,16.38275909,44.02494431,-22.84936333,52.23680619,
10.71358833,17.26630974,39.44747543,-18.13759613,46.72473824,
10.71609437,17.64916039,31.16651535,-9.284450531,37.00061571,
10.71860042,16.78744507,22.81586266,6.334698677,29.02602811,
10.72110646,16.69651794,14.9656105,22.5643177,31.8102443,
10.7236125,19.50240135,8.108677864,30.06282616,36.74054752,
10.72611854,23.0096817,3.16032052,30.75943565,38.54317008,
10.72862458,24.9801712,-1.460519075,24.97538567,35.35409394,
10.73113062,25.71745872,-4.225724697,17.70210266,31.50569585,
10.73363666,25.82752991,-5.202295303,12.37747288,29.10888202,
10.73614271,24.34547424,-8.226224899,5.659623623,26.31357505,
10.73864875,21.89402771,-11.15174961,-2.930310488,24.74462948,
10.74115479,18.79861259,-13.2705946,-9.154939651,24.76508503,
10.74366083,15.32692623,-15.69093418,-12.13340569,25.06670335,
10.74616687,11.91775227,-17.53191185,-12.94726467,24.84013717,
10.74867292,9.487840652,-18.24557114,-13.0453701,24.35367872,
10.75117901,8.094321251,-17.67817307,-14.53938866,24.27817254,
10.75368505,7.531708241,-16.16262054,-18.12563133,25.42627466,
10.75619109,8.134998322,-13.70608807,-23.07428741,28.04385472,
