"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.841815686E1,4.779858474E1,9.096264951E0,4.352463036E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
3.941816390E1,4.779858474E1,9.096264951E0,4.351315575E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.041817057E1,4.779858474E1,9.096264951E0,4.350979881E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.141817617E1,4.779858474E1,9.096264951E0,4.351011620E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.241818118E1,4.779858474E1,9.096264951E0,4.350827293E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.341818631E1,4.779858474E1,9.096264951E0,4.352389183E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.441819108E1,4.779858474E1,9.096264951E0,4.352223167E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.541819572E1,4.779858474E1,9.096264951E0,4.352041893E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.641819894E1,4.779858474E1,9.096264951E0,4.351896019E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.741820252E1,4.779858474E1,9.096264951E0,4.351786766E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.841820657E1,4.779858474E1,9.096264951E0,4.351855125E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
4.941820860E1,4.779858474E1,9.096264951E0,4.351984520E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
5.041821134E1,4.779858474E1,9.096264951E0,4.352042503E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
5.141821480E1,4.779858474E1,9.096264951E0,4.351787987E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
5.241821682E1,4.779858474E1,9.096264951E0,4.351712303E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.341821849E1,4.779858474E1,9.096264951E0,4.351532860E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.441822028E1,4.779858474E1,9.096264951E0,4.351477318E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.541822243E1,4.779858474E1,9.096264951E0,4.351378441E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.641822398E1,4.779858474E1,9.096264951E0,4.351378441E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.741822612E1,4.779858474E1,9.096264951E0,4.351631737E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.841822660E1,4.779858474E1,9.096264951E0,4.351854515E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.941822791E1,4.779858474E1,9.096264951E0,4.352098045E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
6.041822934E1,4.779858474E1,9.096264951E0,4.352301292E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
6.141823041E1,4.779858474E1,9.096264951E0,4.352545433E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.241823101E1,4.779858474E1,9.096264951E0,4.352663231E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.341823113E1,4.779858474E1,9.096264951E0,4.352842674E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.441823220E1,4.779858474E1,9.096264951E0,4.353075829E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.541823268E1,4.779858474E1,9.096264951E0,4.353182640E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.641823351E1,4.779858474E1,9.096264951E0,4.353282127E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.741823339E1,4.779858474E1,9.096264951E0,4.353280907E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.841823387E1,4.779858474E1,9.096264951E0,4.353203392E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
6.941823411E1,4.779858474E1,9.096264951E0,4.353470116E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.041823423E1,4.779858474E1,9.096264951E0,4.353444481E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.141823280E1,4.779858474E1,9.096264951E0,4.353434715E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.241823363E1,4.779858474E1,9.096264951E0,4.353581200E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.341823292E1,4.779858474E1,9.096264951E0,4.353721581E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.441823328E1,4.779858474E1,9.096264951E0,4.353864403E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.541823256E1,4.779858474E1,9.096264951E0,4.353973045E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.641823256E1,4.779858474E1,9.096264951E0,4.354038963E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.741823268E1,4.779858474E1,9.096264951E0,4.354136009E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.841823196E1,4.779858474E1,9.096264951E0,4.354162254E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.941823173E1,4.779858474E1,9.096264951E0,4.354048729E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.041823113E1,4.779858474E1,9.096264951E0,4.354048729E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.141823125E1,4.779858474E1,9.096264951E0,4.353974266E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.241823053E1,4.779858474E1,9.096264951E0,4.354062157E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.341822994E1,4.779858474E1,9.096264951E0,4.354040184E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.441822958E1,4.779858474E1,9.096264951E0,4.354080467E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.541822863E1,4.779858474E1,9.096264951E0,4.354071312E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.641822815E1,4.779858474E1,9.096264951E0,4.354067039E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.741822791E1,4.779858474E1,9.096264951E0,4.354018822E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.841822708E1,4.779858474E1,9.096264951E0,4.354032860E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
8.941822624E1,4.779858474E1,9.096264951E0,4.353830223E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.041822553E1,4.779858474E1,9.096264951E0,4.353601341E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.141822457E1,4.779858474E1,9.096264951E0,4.353738670E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.241822410E1,4.779858474E1,9.096264951E0,4.353854027E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.341822350E1,4.779858474E1,9.096264951E0,4.353739891E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.441822314E1,4.779858474E1,9.096264951E0,4.353829002E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.541822243E1,4.779858474E1,9.096264951E0,4.353990135E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.641822159E1,4.779858474E1,9.096264951E0,4.354028587E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.741822016E1,4.779858474E1,9.096264951E0,4.354084129E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
9.841821969E1,4.779858474E1,9.096264951E0,4.354181786E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
9.941821909E1,4.779858474E1,9.096264951E0,4.354246483E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.004182174E2,4.779858474E1,9.096264951E0,4.354396629E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.014182174E2,4.779858474E1,9.096264951E0,4.354380150E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.024182168E2,4.779858474E1,9.096264951E0,4.354502220E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.034182158E2,4.779858474E1,9.096264951E0,4.354460106E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.044182143E2,4.779858474E1,9.096264951E0,4.354710350E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.054182140E2,4.779858474E1,9.096264951E0,4.354845848E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.064182129E2,4.779858474E1,9.096264951E0,4.354864159E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
1.074182122E2,4.779860247E1,9.096253384E0,4.353323631E2,7.300000191E-1,3.571875000E2,1.000000000E1,1.000000000E1
1.084182106E2,4.779861043E1,9.096255396E0,4.349004173E2,1.080000043E0,3.564843750E2,1.000000000E1,1.000000000E1
1.094182101E2,4.779862070E1,9.096259503E0,4.360910301E2,9.200000167E-1,3.578906250E2,1.000000000E1,1.000000000E1
1.104182097E2,4.779863218E1,9.096266627E0,4.357173119E2,1.080000043E0,3.578906250E2,1.000000000E1,1.000000000E1
1.114182098E2,4.779864576E1,9.096277691E0,4.368223534E2,1.309999943E0,3.582421875E2,1.000000000E1,1.000000000E1
1.124182079E2,4.779866009E1,9.096288588E0,4.376674461E2,1.450000048E0,3.585937500E2,1.000000000E1,1.000000000E1
1.134182062E2,4.779867506E1,9.096297137E0,4.386971092E2,1.559999943E0,1.371093750E1,1.000000000E1,1.000000000E1
1.144182059E2,4.779868935E1,9.096306022E0,4.387561913E2,1.450000048E0,1.265625000E1,1.000000000E1,1.000000000E1
1.154182047E2,4.779870481E1,9.096313398E0,4.393141747E2,1.379999995E0,1.652343750E1,1.000000000E1,1.000000000E1
1.164182043E2,4.779871956E1,9.096320523E0,4.389463768E2,1.320000052E0,1.863281250E1,1.000000000E1,1.000000000E1
1.174182028E2,4.779873356E1,9.096326726E0,4.401890526E2,1.440000057E0,1.371093750E1,1.000000000E1,1.000000000E1
1.184182023E2,4.779874400E1,9.096333431E0,4.408266258E2,1.440000057E0,1.230468750E1,1.000000000E1,1.000000000E1
1.194182011E2,4.779875280E1,9.096338628E0,4.415537987E2,1.159999967E0,7.734375000E0,1.000000000E1,1.000000000E1
1.204182003E2,4.779876164E1,9.096343070E0,4.419596825E2,1.159999967E0,7.031250000E0,1.000000000E1,1.000000000E1
1.214181997E2,4.779877078E1,9.096346088E0,4.414195824E2,1.159999967E0,8.437500000E0,1.000000000E1,1.000000000E1
1.224181982E2,4.779877870E1,9.096349105E0,4.417712059E2,9.399999976E-1,8.437500000E0,1.000000000E1,1.000000000E1
1.234181980E2,4.779878695E1,9.096354805E0,4.419132957E2,9.399999976E-1,8.789062500E0,1.000000000E1,1.000000000E1
1.244181967E2,4.779879513E1,9.096359583E0,4.409248924E2,9.399999976E-1,8.437500000E0,5.000000000E0,5.000000000E0
1.254181949E2,4.779880426E1,9.096362349E0,4.412144432E2,1.009999990E0,8.085937500E0,5.000000000E0,5.000000000E0
1.264181943E2,4.779881256E1,9.096364276E0,4.416275902E2,1.009999990E0,1.441406250E1,5.000000000E0,5.000000000E0
1.274181936E2,4.779882057E1,9.096366037E0,4.414379539E2,9.599999785E-1,1.406250000E1,5.000000000E0,5.000000000E0
1.284181924E2,4.779882920E1,9.096369306E0,4.409164696E2,1.070000052E0,1.441406250E1,5.000000000E0,5.000000000E0
1.294181914E2,4.779883855E1,9.096373999E0,4.409020042E2,9.900000095E-1,1.441406250E1,5.000000000E0,5.000000000E0
1.304181912E2,4.779884961E1,9.096378777E0,4.409451561E2,1.070000052E0,1.441406250E1,5.000000000E0,5.000000000E0
1.314181902E2,4.779886172E1,9.096386153E0,4.414019432E2,1.340000033E0,1.933593750E1,5.000000000E0,5.000000000E0
1.324181895E2,4.779887077E1,9.096392104E0,4.414499779E2,8.999999762E-1,1.933593750E1,5.000000000E0,5.000000000E0
1.334181882E2,4.779887660E1,9.096393865E0,4.421455956E2,8.999999762E-1,1.933593750E1,5.000000000E0,5.000000000E0
1.344181873E2,4.779888318E1,9.096394032E0,4.421805077E2,8.999999762E-1,1.933593750E1,5.000000000E0,5.000000000E0
1.354181858E2,4.779889357E1,9.096394619E0,4.420772972E2,9.599999785E-1,1.933593750E1,5.000000000E0,5.000000000E0
1.364181854E2,4.779890434E1,9.096405935E0,4.420228539E2,1.179999948E0,2.636718750E1,5.000000000E0,5.000000000E0
1.374181842E2,4.779891327E1,9.096424207E0,4.419604149E2,1.460000038E0,4.500000000E1,5.000000000E0,5.000000000E0
1.384181827E2,4.779892174E1,9.096432505E0,4.412840843E2,1.460000038E0,4.710937500E1,5.000000000E0,5.000000000E0
1.394181817E2,4.779893548E1,9.096435690E0,4.415982323E2,1.460000038E0,1.757812500E1,5.000000000E0,5.000000000E0
1.404181806E2,4.779895007E1,9.096433846E0,4.407456932E2,1.389999986E0,3.487500000E2,5.000000000E0,5.000000000E0
1.414181807E2,4.779896411E1,9.096427811E0,4.406412010E2,1.389999986E0,3.487500000E2,5.000000000E0,5.000000000E0
1.424181789E2,4.779897794E1,9.096427392E0,4.414130516E2,1.039999962E0,3.494531250E2,5.000000000E0,5.000000000E0
1.434181786E2,4.779899319E1,9.096430326E0,4.412408104E2,1.509999990E0,3.589453125E2,5.000000000E0,5.000000000E0
1.444181776E2,4.779900740E1,9.096431248E0,4.410760155E2,1.090000033E0,3.494531250E2,5.000000000E0,5.000000000E0
1.454181768E2,4.779901922E1,9.096431918E0,4.410791893E2,1.090000033E0,3.494531250E2,5.000000000E0,5.000000000E0
1.464181753E2,4.779902936E1,9.096433930E0,4.399147606E2,1.090000033E0,3.585937500E2,5.000000000E0,5.000000000E0
1.474181743E2,4.779903803E1,9.096436193E0,4.397889061E2,8.399999738E-1,3.494531250E2,5.000000000E0,5.000000000E0
1.484181739E2,4.779905132E1,9.096439965E0,4.402538719E2,1.429999948E0,2.812500000E0,5.000000000E0,5.000000000E0
1.494181727E2,4.779906398E1,9.096441222E0,4.413682518E2,1.220000029E0,5.625000000E0,5.000000000E0,5.000000000E0
1.504181713E2,4.779907575E1,9.096444743E0,4.419759178E2,1.240000010E0,7.031250000E0,5.000000000E0,5.000000000E0
1.514181703E2,4.779908803E1,9.096455723E0,4.414992332E2,1.240000010E0,2.285156250E1,5.000000000E0,5.000000000E0
1.524181696E2,4.779910287E1,9.096465111E0,4.415873070E2,1.580000043E0,2.425781250E1,5.000000000E0,5.000000000E0
1.534181691E2,4.779911615E1,9.096474331E0,4.414129295E2,1.580000043E0,2.460937500E1,5.000000000E0,5.000000000E0
1.544181683E2,4.779913183E1,9.096476175E0,4.412233543E2,1.549999952E0,1.511718750E1,5.000000000E0,5.000000000E0
1.554181669E2,4.779913690E1,9.096476259E0,4.404483299E2,1.450000048E0,1.546875000E1,5.000000000E0,5.000000000E0
1.564181659E2,4.779913736E1,9.096479276E0,4.404168968E2,8.500000238E-1,1.511718750E1,5.000000000E0,5.000000000E0
1.574181651E2,4.779914486E1,9.096479192E0,4.401067162E2,1.750000000E0,2.812500000E0,5.000000000E0,5.000000000E0
1.584181639E2,4.779915903E1,9.096476845E0,4.405772972E2,1.750000000E0,3.529687500E2,5.000000000E0,5.000000000E0
1.594181627E2,4.779917470E1,9.096471146E0,4.408273582E2,1.750000000E0,3.505078125E2,5.000000000E0,5.000000000E0
