"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.272469281E2,-2.594853973E0,1.073702225E1,4.794978790E0
1.272568631E2,-3.757935333E0,1.088281906E1,4.304149475E0
1.272667991E2,-4.866679688E0,1.087159241E1,3.494932251E0
1.272767341E2,-5.247487793E0,1.067130890E1,2.947071533E0
1.272866691E2,-5.155279541E0,1.020907013E1,2.442919922E0
1.272966051E2,-4.808899841E0,9.706565094E0,1.768123169E0
1.273065401E2,-4.497397614E0,9.266929321E0,1.249002686E0
1.273164761E2,-4.438120880E0,8.952882385E0,9.081614685E-1
1.273264111E2,-4.449497223E0,8.679999847E0,8.767268372E-1
1.273363471E2,-4.447551270E0,8.412805481E0,1.030906219E0
1.273462821E2,-4.450694733E0,8.206983490E0,1.142424316E0
1.273562181E2,-4.497547302E0,8.041727142E0,1.253643036E0
1.273661531E2,-4.506528625E0,8.077053680E0,1.315314789E0
1.273760891E2,-4.355043640E0,8.140072632E0,1.294957123E0
1.273860241E2,-4.214635620E0,8.127798157E0,1.263223114E0
1.273959596E2,-4.113895111E0,8.274942169E0,1.406624908E0
1.274058946E2,-3.904181213E0,8.385562134E0,1.554367676E0
1.274158296E2,-3.648363190E0,8.460705872E0,1.602717133E0
1.274257656E2,-3.423381042E0,8.454568634E0,1.509610748E0
1.274357006E2,-3.203338623E0,8.421936493E0,1.568288727E0
1.274456366E2,-3.111579437E0,8.308023376E0,1.316362610E0
1.274555716E2,-3.092568970E0,8.198750610E0,1.018482056E0
1.274655076E2,-3.053649902E0,8.052205353E0,9.756710815E-1
1.274754426E2,-3.042722626E0,7.965834961E0,8.349636841E-1
1.274853786E2,-3.029250641E0,7.958799591E0,7.267387390E-1
1.274953136E2,-2.988235931E0,8.005502472E0,7.021897888E-1
1.275052496E2,-2.916684723E0,8.042026520E0,6.756948853E-1
1.275151846E2,-2.863096161E0,8.113428040E0,6.078858948E-1
1.275251196E2,-2.719993744E0,8.238867188E0,6.435118103E-1
1.275350556E2,-2.581381989E0,8.369246063E0,6.135740662E-1
1.275449906E2,-2.443967743E0,8.441845093E0,6.174659729E-1
1.275549266E2,-2.465073853E0,8.413703613E0,6.682104492E-1
1.275648616E2,-2.525398407E0,8.460705872E0,7.812254333E-1
1.275747976E2,-2.593506775E0,8.565338287E0,9.008267212E-1
1.275847326E2,-2.680775299E0,8.673862610E0,9.174421692E-1
1.275946686E2,-2.741399231E0,8.795858917E0,8.800199890E-1
1.276046036E2,-2.780318298E0,8.898695068E0,9.440867615E-1
1.276145396E2,-2.775827637E0,9.001531219E0,9.412426758E-1
1.276244746E2,-2.746937714E0,9.060658264E0,9.077124023E-1
1.276344096E2,-2.671943665E0,9.148375854E0,8.452922058E-1
1.276443456E2,-2.474953308E0,9.158854065E0,7.774832153E-1
1.276542806E2,-2.379751282E0,9.107211456E0,6.942562866E-1
1.276642166E2,-2.269730072E0,9.089697876E0,6.221063232E-1
1.276741516E2,-2.122136993E0,9.140442352E0,5.670208740E-1
1.276840876E2,-2.014510803E0,9.170230408E0,5.469625854E-1
1.276940226E2,-1.995350647E0,9.101373596E0,5.071453857E-1
1.277039586E2,-2.015708313E0,9.219328308E0,2.748284912E-1
1.277138936E2,-2.091600494E0,9.318571930E0,1.863624573E-1
1.277238296E2,-2.112407227E0,9.323511658E0,1.860630798E-1
1.277337646E2,-2.046993256E0,9.338630219E0,1.794767761E-1
1.277437006E2,-2.007325745E0,9.257049866E0,1.670526123E-1
1.277536356E2,-1.967358856E0,9.238039398E0,2.219883728E-1
1.277635706E2,-1.870061188E0,9.213340759E0,2.435435486E-1
1.277735066E2,-1.774559784E0,9.114546204E0,2.778222656E-1
1.277834416E2,-1.634301453E0,9.020541687E0,3.121009827E-1
1.277933776E2,-1.455573120E0,8.930129700E0,3.077600098E-1
1.278033126E2,-1.312770081E0,8.796757050E0,3.296145630E-1
1.278132486E2,-1.217717743E0,8.763226776E0,3.620970154E-1
1.278231836E2,-1.182241516E0,8.735983429E0,3.305126953E-1
1.278331196E2,-1.200653229E0,8.793014832E0,3.323089600E-1
1.278430546E2,-1.208137665E0,8.869954834E0,3.655398560E-1
1.278529906E2,-1.279838562E0,8.932225342E0,4.047583008E-1
1.278629256E2,-1.352437592E0,9.038953400E0,4.595443726E-1
1.278728606E2,-1.467697906E0,9.113648071E0,4.992118835E-1
1.278827966E2,-1.594633942E0,9.216334534E0,5.487588501E-1
1.278927316E2,-1.722019043E0,9.331744537E0,5.568420410E-1
1.279026676E2,-1.825903015E0,9.483379211E0,4.909790039E-1
1.279126026E2,-1.856738892E0,9.655072174E0,3.779640198E-1
1.279225386E2,-1.770667877E0,9.804311829E0,2.430944824E-1
1.279324736E2,-1.677411804E0,9.956545258E0,1.091230774E-1
1.279424096E2,-1.550475769E0,1.010803024E1,7.694000244E-2
1.279523446E2,-1.366059265E0,1.017359390E1,1.820214844E-1
1.279622806E2,-1.263672180E0,1.014290771E1,3.716770935E-1
1.279722156E2,-1.299597473E0,1.019934036E1,6.355783081E-1
1.279821506E2,-1.605411530E0,1.056398209E1,7.503895569E-1
1.279920866E2,-2.095791779E0,1.127709915E1,9.677375793E-1
1.280020216E2,-2.544408875E0,1.189097260E1,1.427731018E0
1.280119576E2,-2.630030823E0,1.209095673E1,2.313588867E0
1.280218926E2,-2.679128723E0,1.184711380E1,3.235671387E0
1.280318286E2,-2.945574646E0,1.159952866E1,3.555556183E0
1.280417636E2,-3.609893188E0,1.165431473E1,4.787644043E0
1.280516996E2,-4.065096588E0,1.157692566E1,5.743406525E0
1.280616346E2,-3.710633698E0,1.129595993E1,4.555776215E0
1.280715706E2,-3.074756012E0,1.106783432E1,2.826272736E0
1.280815056E2,-2.799628143E0,1.094748459E1,2.176773376E0
1.280914406E2,-2.715802460E0,1.058284286E1,1.668280792E0
1.281013766E2,-3.393443298E0,1.009575577E1,1.181942139E0
1.281113116E2,-5.058880005E0,9.408085785E0,8.009843445E-1
1.281212476E2,-6.737189941E0,9.099277954E0,7.098239136E-1
1.281311826E2,-7.375612335E0,9.231902161E0,6.713539124E-1
1.281411186E2,-6.775510254E0,9.097332001E0,6.108796692E-1
1.281510536E2,-5.440286865E0,8.925040283E0,6.999444580E-1
1.281609896E2,-4.357438660E0,8.881181488E0,7.701484680E-1
1.281709246E2,-3.849694519E0,8.762628021E0,8.881031799E-1
1.281808606E2,-3.806135101E0,8.573122101E0,1.218166809E0
1.281907956E2,-3.948040009E0,8.390950928E0,1.633553009E0
1.282007306E2,-4.134103088E0,8.354277191E0,2.086810455E0
1.282106666E2,-4.100273438E0,8.390052795E0,2.693947906E0
1.282206016E2,-3.964655457E0,8.483458557E0,3.104244690E0
1.282305376E2,-3.916006622E0,8.553812256E0,3.144960022E0
1.282404726E2,-3.865561523E0,8.526269531E0,2.804268494E0
1.282504086E2,-3.874393158E0,8.674161987E0,2.302362213E0
1.282603436E2,-3.802841949E0,8.882229309E0,2.170037384E0
1.282702796E2,-3.645369415E0,8.985664215E0,2.301314392E0
1.282802146E2,-3.503015442E0,9.015751648E0,2.483186188E0
1.282901506E2,-3.327131195E0,9.060957642E0,2.652184753E0
1.283000856E2,-3.089874573E0,8.996741180E0,2.719095612E0
1.283100206E2,-2.907104645E0,8.799900513E0,2.695594482E0
1.283199566E2,-2.753224640E0,8.579409027E0,2.636617126E0
1.283298916E2,-2.544857941E0,8.287965088E0,2.626288605E0
1.283398276E2,-2.364632721E0,8.038134613E0,2.656974792E0
1.283497626E2,-2.225721588E0,7.870333557E0,2.643802185E0
1.283596986E2,-2.131717072E0,7.763006744E0,2.642604675E0
1.283696336E2,-2.042801971E0,7.619604950E0,2.716251526E0
1.283795696E2,-2.097288666E0,7.745193787E0,2.805166626E0
1.283895046E2,-2.051184540E0,7.867339783E0,2.708767090E0
1.283994408E2,-2.069596252E0,7.875872040E0,2.663710785E0
1.284093758E2,-2.117646332E0,7.987988892E0,2.822530518E0
1.284193108E2,-2.313139801E0,8.090375977E0,2.944227448E0
1.284292468E2,-2.410587158E0,8.057294769E0,3.038231964E0
1.284391818E2,-2.381248169E0,8.133785706E0,3.256927185E0
1.284491178E2,-2.189496918E0,8.236322479E0,3.481609955E0
1.284590528E2,-1.977238312E0,8.243058472E0,3.414250031E0
1.284689888E2,-1.836680603E0,8.338859253E0,3.365900574E0
1.284789238E2,-1.621278534E0,8.475075989E0,3.246598663E0
1.284888598E2,-1.467099152E0,8.623716888E0,2.989134064E0
1.284987948E2,-1.290466461E0,8.815767517E0,2.709066467E0
1.285087308E2,-1.050515442E0,8.992998962E0,2.428250427E0
1.285186658E2,-8.132588196E-1,9.074130249E0,2.198029175E0
1.285286008E2,-5.971083069E-1,9.126521301E0,2.020049286E0
1.285385368E2,-3.760180664E-1,9.126670990E0,1.943408661E0
1.285484718E2,-1.462458801E-1,9.020841064E0,1.918859711E0
1.285584078E2,3.442840576E-3,8.865464172E0,1.895657959E0
1.285683428E2,1.079255676E-1,8.738827515E0,1.868713989E0
1.285782788E2,1.495390320E-1,8.729397125E0,1.848356323E0
1.285882138E2,1.374142456E-1,8.828491058E0,1.815724182E0
1.285981498E2,2.275268555E-2,8.996591492E0,1.806892548E0
1.286080848E2,-1.739382935E-1,9.171577606E0,1.849553833E0
1.286180198E2,-3.646417236E-1,9.215885468E0,1.885479126E0
1.286279558E2,-5.688171387E-1,9.296567688E0,1.982776794E0
1.286378908E2,-7.735913086E-1,9.341324615E0,2.071542206E0
1.286478268E2,-9.282197571E-1,9.373956757E0,2.187700653E0
1.286577618E2,-1.083147583E0,9.361083527E0,2.205363922E0
1.286676978E2,-1.237626343E0,9.446106720E0,2.167642365E0
1.286776328E2,-1.279389496E0,9.573342133E0,2.186353455E0
1.286875688E2,-1.200952606E0,9.638756104E0,2.178120575E0
1.286975038E2,-1.162332916E0,9.745334473E0,2.092798004E0
1.287074398E2,-1.035845947E0,9.813293152E0,1.941013641E0
1.287173748E2,-9.195378113E-1,9.849218445E0,1.933678894E0
1.287273098E2,-7.641609192E-1,9.923464050E0,1.989961853E0
1.287372458E2,-5.623805237E-1,9.929750977E0,2.057621155E0
1.287471808E2,-4.728666687E-1,1.003977219E1,2.159409485E0
1.287571168E2,-4.267625427E-1,1.023721161E1,2.168241119E0
1.287670518E2,-3.438349915E-1,1.038645126E1,2.210303650E0
1.287769878E2,-3.296145630E-1,1.058493851E1,2.388582916E0
1.287869228E2,-3.782633972E-1,1.085422852E1,2.588267670E0
1.287968588E2,-4.342469788E-1,1.113818802E1,2.684218140E0
1.288067938E2,-6.747967529E-1,1.126198059E1,2.472707977E0
1.288167288E2,-1.287173309E0,1.159009827E1,1.763033752E0
1.288266648E2,-2.220183105E0,1.181253571E1,7.857160950E-1
1.288365998E2,-3.169209595E0,1.182451080E1,3.608995056E-1
1.288465358E2,-4.096980286E0,1.192031158E1,5.870791626E-1
1.288564708E2,-4.785997467E0,1.201296890E1,1.354084167E0
1.288664068E2,-4.960384827E0,1.196177536E1,2.537074127E0
1.288763418E2,-4.786446533E0,1.164742905E1,3.749403076E0
1.288862778E2,-4.224066010E0,1.120869141E1,4.312532043E0
1.288962128E2,-3.522175598E0,1.088371719E1,4.190386047E0
1.289061488E2,-3.132386169E0,1.057490936E1,3.559897156E0
1.289160838E2,-3.233276367E0,1.053239777E1,2.934347992E0
1.289260188E2,-3.496878204E0,1.079989151E1,2.483186188E0
1.289359548E2,-3.658092957E0,1.089718918E1,2.188149719E0
1.289458898E2,-3.932771759E0,1.080273560E1,1.888472900E0
1.289558258E2,-4.102668457E0,1.065259781E1,1.805545349E0
1.289657608E2,-4.144730988E0,1.030591873E1,1.914818115E0
1.289756968E2,-4.182302856E0,9.862989807E0,1.975741425E0
1.289856318E2,-4.319717102E0,9.326056366E0,2.011966095E0
1.289955678E2,-4.505780182E0,8.959319000E0,2.087259521E0
1.290055028E2,-4.450844421E0,8.741671600E0,2.188898163E0
1.290154388E2,-4.311334534E0,8.586145020E0,2.249372406E0
1.290253738E2,-4.215234375E0,8.529562683E0,2.306553497E0
1.290353088E2,-4.091890869E0,8.592282257E0,2.349514160E0
1.290452448E2,-3.913312225E0,8.650810547E0,2.334395599E0
1.290551798E2,-3.671115875E0,8.704997864E0,2.281705170E0
1.290651158E2,-3.438798981E0,8.668473816E0,2.186203766E0
1.290750508E2,-3.184178467E0,8.544830933E0,2.065704346E0
1.290849868E2,-2.922522583E0,8.429869995E0,1.890269165E0
1.290949218E2,-2.705923004E0,8.192613373E0,1.696721649E0
1.291048578E2,-2.565814362E0,8.168962555E0,1.602717133E0
1.291147928E2,-2.455194397E0,8.075407104E0,1.456022186E0
1.291247278E2,-2.321672058E0,7.823331299E0,1.314266968E0
1.291346638E2,-2.322121124E0,7.742200012E0,1.300046539E0
1.291445988E2,-2.392624512E0,7.613916779E0,1.290167084E0
1.291545348E2,-2.525548096E0,7.455695801E0,1.322948914E0
1.291644698E2,-2.664309540E0,7.407945099E0,1.361269226E0
1.291744058E2,-2.719993744E0,7.395221558E0,1.404080200E0
1.291843408E2,-2.806813202E0,7.346123657E0,1.394350433E0
1.291942768E2,-2.994522858E0,7.360194397E0,1.352736969E0
1.292042118E2,-3.026556244E0,7.427254944E0,1.344504089E0
1.292141478E2,-2.999761963E0,7.538174286E0,1.305285645E0
1.292240828E2,-2.905757446E0,7.603139191E0,1.423689423E0
1.292340178E2,-2.901416473E0,7.645501099E0,1.413510590E0
1.292439538E2,-2.924618225E0,7.740104370E0,1.381626892E0
1.292538888E2,-2.866539001E0,8.015830994E0,1.214873657E0
1.292638248E2,-2.833308105E0,8.312364349E0,9.705816650E-1
1.292737598E2,-2.934647369E0,8.541986847E0,8.649014282E-1
1.292836958E2,-2.982248383E0,8.768914948E0,7.533833313E-1
1.292936308E2,-2.982398071E0,8.939410400E0,6.417155457E-1
1.293035668E2,-2.931952972E0,9.089099121E0,5.737568665E-1
1.293135018E2,-2.799478455E0,9.111253052E0,5.023553467E-1
1.293234368E2,-2.684966583E0,9.139095154E0,4.438270569E-1
1.293333728E2,-2.575095062E0,9.145531769E0,3.965254211E-1
1.293433078E2,-2.484533386E0,9.072932739E0,4.113446045E-1
1.293532438E2,-2.421664124E0,9.015751648E0,4.293072510E-1
1.293631788E2,-2.407294006E0,8.993747406E0,4.429289246E-1
1.293731148E2,-2.383942566E0,9.043593750E0,4.074526978E-1
1.293830498E2,-2.237846375E0,9.105564880E0,4.147874451E-1
1.293929858E2,-2.147584076E0,9.060209198E0,4.231700134E-1
1.294029210E2,-2.062261505E0,9.070986786E0,4.656816101E-1
1.294128560E2,-1.971999207E0,9.147627411E0,4.355941772E-1
1.294227920E2,-1.892963562E0,9.174721069E0,4.321513367E-1
1.294327270E2,-1.872605896E0,9.130562897E0,4.167333984E-1
1.294426630E2,-1.829944611E0,9.087302856E0,3.594026184E-1
1.294525980E2,-1.807341614E0,9.057065735E0,3.472778320E-1
1.294625340E2,-1.783690796E0,9.167685699E0,3.758683777E-1
1.294724690E2,-1.780247955E0,9.110354919E0,3.510200500E-1
1.294824050E2,-1.825004883E0,9.034163361E0,3.900888062E-1
1.294923400E2,-1.837129669E0,9.063951416E0,4.165837097E-1
1.295022760E2,-1.837578735E0,9.118737488E0,4.644841003E-1
1.295122110E2,-1.896556091E0,9.175619202E0,4.567002869E-1
1.295221460E2,-1.972897339E0,9.275012512E0,4.622387695E-1
1.295320820E2,-2.054028625E0,9.347312164E0,5.462141418E-1
1.295420170E2,-2.192790070E0,9.416168976E0,6.060896301E-1
1.295519530E2,-2.393372955E0,9.510921936E0,6.608757019E-1
1.295618880E2,-2.590063934E0,9.583221588E0,6.176156616E-1
1.295718240E2,-2.696492615E0,9.647587738E0,5.348377991E-1
1.295817590E2,-2.667003937E0,9.683962097E0,4.282594299E-1
1.295916950E2,-2.490520935E0,9.744436340E0,3.164419556E-1
1.296016300E2,-2.264041901E0,9.834848328E0,2.432441711E-1
1.296115650E2,-2.039658508E0,9.883946228E0,1.625619507E-1
1.296215010E2,-1.807790680E0,9.911638641E0,1.478924561E-1
1.296314360E2,-1.602567444E0,9.926158447E0,2.230361938E-1
1.296413720E2,-1.573078766E0,9.936486969E0,3.580554199E-1
1.296513070E2,-2.004930725E0,1.004845413E1,4.740641785E-1
1.296612430E2,-2.690505066E0,1.043854294E1,6.966513062E-1
1.296711780E2,-3.000510406E0,1.097921860E1,1.118773499E0
1.296811140E2,-2.977009277E0,1.132395172E1,1.873653717E0
1.296910490E2,-2.904559937E0,1.129042145E1,3.005300446E0
1.297009850E2,-3.473077698E0,1.104762634E1,3.979324951E0
1.297109200E2,-3.924389191E0,1.085752167E1,4.802612915E0
1.297208550E2,-3.497027893E0,1.077399536E1,5.788462830E0
1.297307910E2,-2.974165192E0,1.069001999E1,5.407055969E0
1.297407260E2,-2.660567322E0,1.074720108E1,4.080215149E0
1.297506620E2,-2.579286346E0,1.074974579E1,2.978356476E0
1.297605970E2,-2.849025421E0,1.071367081E1,2.057471466E0
1.297705330E2,-3.824097748E0,1.054811508E1,1.376238098E0
1.297804680E2,-5.279371490E0,1.060439804E1,1.003962250E0
1.297904040E2,-6.060297546E0,1.082219513E1,9.409432983E-1
1.298003390E2,-6.046825562E0,1.101259918E1,1.229992218E0
1.298102740E2,-5.573210449E0,1.090706863E1,1.640289001E0
1.298202100E2,-5.263953552E0,1.081066910E1,2.134710846E0
1.298301450E2,-5.289999390E0,1.052521271E1,2.515219574E0
1.298400810E2,-5.501359863E0,9.993668060E0,2.837349701E0
1.298500160E2,-5.536237335E0,9.569450226E0,3.023562469E0
1.298599520E2,-5.406906281E0,9.153764648E0,3.101550293E0
1.298698870E2,-5.212011566E0,8.622818756E0,3.127446442E0
1.298798230E2,-5.017715607E0,8.160430298E0,3.071911926E0
1.298897580E2,-4.964276733E0,7.897127838E0,3.021017761E0
1.298996930E2,-5.031187592E0,7.787406006E0,3.064726868E0
1.299096290E2,-4.954696655E0,7.766748962E0,3.154540100E0
1.299195640E2,-4.676874390E0,7.803422699E0,3.190315704E0
1.299295000E2,-4.346960449E0,7.817792816E0,3.207380219E0
1.299394350E2,-3.996239777E0,7.825876007E0,3.191513214E0
1.299493710E2,-3.745960236E0,7.786208496E0,3.161725159E0
1.299593060E2,-3.654350739E0,7.769742737E0,3.123853912E0
1.299692420E2,-3.598666534E0,7.762108612E0,3.099604340E0
1.299791770E2,-3.516637115E0,7.753127289E0,3.118315430E0
1.299891130E2,-3.359763336E0,7.729775848E0,3.118165741E0
1.299990480E2,-3.204985199E0,7.639064484E0,3.068020020E0
1.300089830E2,-3.009940796E0,7.605384521E0,3.043770447E0
1.300189190E2,-2.870131531E0,7.537425842E0,3.000809784E0
1.300288540E2,-2.943778381E0,7.601492615E0,2.816842346E0
1.300387900E2,-2.934647369E0,7.440577240E0,2.741099854E0
1.300487250E2,-2.824177094E0,7.269932098E0,2.854264526E0
1.300586610E2,-2.773133240E0,7.297474823E0,2.759212189E0
1.300685960E2,-2.755769348E0,7.199428711E0,2.736309814E0
1.300785320E2,-2.721490631E0,7.098688202E0,2.689307556E0
1.300884670E2,-2.672692108E0,7.051087189E0,2.619702301E0
1.300984020E2,-2.541864166E0,7.114405518E0,2.589764557E0
1.301083380E2,-2.447260895E0,7.188651123E0,2.576591949E0
1.301182730E2,-2.380649414E0,7.245383148E0,2.568359070E0
1.301282090E2,-2.289938049E0,7.319628754E0,2.646346893E0
1.301381440E2,-2.175875244E0,7.501949615E0,2.729274445E0
1.301480800E2,-2.048041077E0,7.710016937E0,2.823129272E0
1.301580150E2,-1.931283875E0,7.879763947E0,2.945574646E0
1.301679510E2,-1.873504028E0,8.117918701E0,3.050506439E0
1.301778860E2,-1.779349823E0,8.343798981E0,3.116519165E0
1.301878210E2,-1.808988190E0,8.549171906E0,3.166515198E0
1.301977570E2,-1.874252472E0,8.773854675E0,3.213367767E0
1.302076920E2,-1.911225586E0,8.990603943E0,3.248843994E0
1.302176280E2,-1.902094574E0,9.082662506E0,3.265459442E0
1.302275630E2,-1.932780762E0,9.108558655E0,3.304528198E0
1.302374990E2,-1.855691071E0,9.083111572E0,3.409909058E0
1.302474340E2,-1.770967255E0,8.980724487E0,3.514092407E0
1.302573700E2,-1.686842194E0,8.934320984E0,3.587439880E0
1.302673050E2,-1.581760712E0,8.893006897E0,3.679498444E0
1.302772410E2,-1.491947479E0,8.884774017E0,3.674109650E0
1.302871760E2,-1.394500122E0,8.923094330E0,3.585344238E0
1.302971110E2,-1.269959106E0,8.962761841E0,3.518283691E0
1.303070470E2,-1.137484589E0,9.031019897E0,3.336411896E0
1.303169820E2,-1.005159760E0,9.084309082E0,3.121009827E0
1.303269180E2,-8.620573425E-1,9.143585815E0,2.953807526E0
1.303368530E2,-7.423063660E-1,9.212292938E0,2.788551178E0
1.303467890E2,-6.502478027E-1,9.271419983E0,2.646496582E0
1.303567240E2,-5.896238708E-1,9.211694183E0,2.525847473E0
1.303666600E2,-5.872288513E-1,9.185947723E0,2.434687042E0
1.303765950E2,-6.005511475E-1,9.194330292E0,2.316882019E0
1.303865300E2,-6.182144165E-1,9.178463287E0,2.246678009E0
1.303964661E2,-6.101312256E-1,9.160051575E0,2.247725830E0
1.304064011E2,-5.816903687E-1,9.088949432E0,2.248923340E0
1.304163371E2,-5.050497437E-1,9.120234375E0,2.307900696E0
1.304262721E2,-4.252656555E-1,9.214538269E0,2.322719879E0
1.304362081E2,-3.679348755E-1,9.289981384E0,2.310146027E0
1.304461431E2,-3.236270142E-1,9.389075317E0,2.244582367E0
1.304560791E2,-2.983296204E-1,9.455387421E0,2.080373840E0
1.304660141E2,-3.083587646E-1,9.549541626E0,1.986069946E0
1.304759491E2,-3.453318787E-1,9.700876923E0,1.960323486E0
1.304858851E2,-4.219725037E-1,9.893825684E0,2.032473450E0
1.304958201E2,-5.102888489E-1,1.020278320E1,2.283351746E0
1.305057561E2,-6.572831726E-1,1.051907547E1,2.774779816E0
1.305156911E2,-8.006849670E-1,1.095122681E1,3.507206726E0
1.305256271E2,-1.071022797E0,1.137679184E1,4.540058899E0
1.305355621E2,-1.354383545E0,1.173993668E1,5.736071777E0
1.305454981E2,-1.650617523E0,1.200683167E1,6.570885773E0
1.305554331E2,-2.160157928E0,1.210847031E1,6.613846436E0
1.305653691E2,-2.701282654E0,1.214289871E1,5.904172211E0
1.305753041E2,-3.128344574E0,1.194022018E1,4.500391388E0
1.305852391E2,-3.682641907E0,1.141166931E1,2.874771881E0
1.305951751E2,-4.083208923E0,1.114956436E1,2.051783295E0
1.306051101E2,-3.986959076E0,1.066651886E1,2.125879211E0
1.306150461E2,-3.840862885E0,1.024454636E1,2.552492065E0
1.306249811E2,-3.555107117E0,9.820627899E0,3.061583405E0
1.306349171E2,-3.029100952E0,9.447004852E0,3.603007507E0
1.306448521E2,-2.562820587E0,9.049730988E0,3.828438721E0
1.306547881E2,-2.408790894E0,8.639583893E0,3.681294708E0
1.306647231E2,-2.411485291E0,8.464298401E0,3.542832642E0
1.306746581E2,-2.644999695E0,8.449329529E0,3.497027893E0
1.306845941E2,-3.003204803E0,8.592132568E0,3.417543182E0
1.306945291E2,-3.394491119E0,8.809929657E0,3.146307220E0
1.307044651E2,-3.738475800E0,8.742869110E0,2.685715027E0
1.307144001E2,-3.825444946E0,8.639733582E0,2.385289764E0
1.307243361E2,-3.791764984E0,8.437354431E0,2.257156219E0
1.307342711E2,-3.734134827E0,8.116571503E0,2.197580109E0
1.307442071E2,-3.734883270E0,7.861950989E0,2.230212250E0
1.307541421E2,-3.769910431E0,7.723488922E0,2.357447662E0
1.307640781E2,-3.804039459E0,7.681276703E0,2.548151093E0
1.307740131E2,-3.811374207E0,7.812553711E0,2.692900085E0
1.307839481E2,-3.760030975E0,8.087681580E0,2.730471954E0
1.307938841E2,-3.651955719E0,8.344697113E0,2.689906311E0
1.308038191E2,-3.552712097E0,8.621172180E0,2.668650513E0
1.308137551E2,-3.442990265E0,8.894054718E0,2.700384521E0
1.308236901E2,-3.238216095E0,9.074878693E0,2.754422150E0
1.308336261E2,-2.968477020E0,9.180708618E0,2.701282654E0
1.308435611E2,-2.777174835E0,9.192833405E0,2.521207123E0
1.308534971E2,-2.686463470E0,9.197174377E0,2.215692444E0
1.308634321E2,-2.696791992E0,9.171278229E0,1.865121460E0
1.308733671E2,-2.778372345E0,9.089697876E0,1.693727875E0
