"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.085992520E2,1.707242252E0,4.749278122E-1,-8.664914323E-1
1.086091870E2,1.533656546E0,5.273159409E-1,-9.991244097E-1
1.086191230E2,1.362635720E0,6.737822610E-1,-1.037149876E0
1.086290580E2,1.241863528E0,8.763953000E-1,-1.055457362E0
1.086389940E2,1.231480919E0,1.113724428E0,-9.740673365E-1
1.086489290E2,1.287702190E0,1.270732108E0,-9.571359926E-1
1.086588650E2,1.432196537E0,1.418319924E0,-1.006338558E0
1.086688000E2,1.617083741E0,1.491220086E0,-1.118326187E0
1.086787360E2,1.478362058E0,1.606378659E0,-1.207202256E0
1.086886710E2,8.307414097E-1,1.989128625E0,-1.082063509E0
1.086986070E2,9.567038834E-2,2.440116767E0,-7.107091820E-1
1.087085420E2,-2.697849753E-1,2.712267818E0,-1.153924620E-1
1.087184780E2,-3.332851526E-1,2.794067441E0,6.611497901E-1
1.087284130E2,-6.308575585E-1,2.457487675E0,1.117450712E0
1.087383490E2,-1.257849523E0,2.478133609E0,1.214562439E0
1.087482840E2,-1.759096237E0,2.853395045E0,1.278855645E0
1.087582200E2,-1.807943585E0,3.073875421E0,1.470538776E0
1.087681550E2,-1.632147923E0,2.944594653E0,1.219264770E0
1.087780910E2,-1.341771393E0,2.934317002E0,8.522041994E-1
1.087880260E2,-1.234101934E0,2.635080478E0,7.190280157E-1
1.087979620E2,-1.534438026E0,1.975202311E0,3.717753267E-1
1.088078970E2,-1.754876594E0,1.299126188E0,-9.346905783E-2
1.088178330E2,-1.789076082E0,5.378029221E-1,-4.727117175E-1
1.088277680E2,-1.609580302E0,-5.558480144E-2,-6.315767661E-1
1.088377040E2,-1.357741893E0,-8.487280297E-1,-8.984916356E-1
1.088476390E2,-1.251251232E0,-1.565857455E0,-9.736429748E-1
1.088575750E2,-1.129258726E0,-2.288853391E0,-1.004361030E0
1.088675100E2,-8.071066716E-1,-2.751845282E0,-8.969712134E-1
1.088774460E2,-4.496421129E-1,-2.936506199E0,-8.048231877E-1
1.088873810E2,-4.345615590E-1,-2.938913498E0,-8.543232304E-1
1.088973170E2,-5.945890340E-1,-2.787203979E0,-9.190200403E-1
1.089072520E2,-6.851612350E-1,-2.414790137E0,-9.048092598E-1
1.089171880E2,-7.922980133E-1,-1.972248883E0,-8.867013100E-1
1.089271230E2,-1.072463258E0,-1.337375749E0,-7.278229590E-1
1.089370590E2,-1.401465033E0,-4.713393760E-1,-4.427296807E-1
1.089469940E2,-1.577150767E0,8.684986353E-2,-1.270436239E-1
1.089569300E2,-1.520387167E0,3.506721407E-1,2.574029115E-1
1.089668650E2,-1.401912345E0,4.228817457E-1,6.297901493E-1
1.089768010E2,-1.380156025E0,4.984277719E-1,8.940267017E-1
1.089867360E2,-1.414242953E0,4.593098992E-1,1.121907314E0
1.089966720E2,-1.433689038E0,2.825631881E-1,1.243195231E0
1.090066070E2,-1.368377979E0,1.655995792E-1,1.148449580E0
1.090165430E2,-1.218653297E0,5.039598227E-2,1.074847460E0
1.090264780E2,-1.014938351E0,-2.289711177E-1,1.007984842E0
1.090364140E2,-7.480223116E-1,-5.388063043E-1,8.659129965E-1
1.090463490E2,-4.680696130E-1,-7.210201621E-1,5.882813501E-1
1.090562850E2,-3.683319014E-1,-9.160908777E-1,2.171804997E-1
1.090662200E2,-2.435891569E-1,-1.116681365E0,3.093469441E-2
1.090761560E2,-5.322778881E-2,-1.167099566E0,-1.455500615E-1
1.090860910E2,1.637223306E-1,-1.173059633E0,-2.421662369E-1
1.090960270E2,3.453482509E-1,-1.264622937E0,-3.143644398E-1
1.091059620E2,4.004532883E-1,-1.179954670E0,-3.550169143E-1
1.091158980E2,4.117322749E-1,-1.170873944E0,-4.979547322E-1
1.091258330E2,3.073816949E-1,-1.206566518E0,-5.003708017E-1
1.091357690E2,2.115271193E-1,-1.063492752E0,-3.392133522E-1
1.091457040E2,1.037638119E-1,-9.685672992E-1,-1.632519221E-1
1.091556400E2,7.752355456E-2,-8.647014534E-1,3.404541314E-2
1.091655750E2,1.342210811E-1,-8.070619404E-1,1.673204148E-1
1.091755110E2,1.989208147E-1,-7.304540598E-1,4.289982256E-1
1.091854460E2,1.646526226E-1,-6.330447096E-1,6.444859564E-1
1.091953820E2,2.095235708E-1,-4.558600420E-1,6.844084060E-1
1.092053170E2,3.629963171E-1,-2.924362117E-1,6.626278201E-1
1.092152530E2,5.496183908E-1,-1.554043740E-1,6.535289678E-1
1.092251880E2,7.679472837E-1,-8.856719077E-2,5.750441310E-1
1.092351240E2,9.919026598E-1,-1.202485746E-1,3.940757301E-1
1.092450590E2,1.226569258E0,-1.062234432E-1,1.955250442E-1
1.092549950E2,1.420304469E0,-1.266477674E-1,-7.027476132E-3
1.092649300E2,1.576716903E0,-1.999110407E-1,-2.142642009E-1
1.092748660E2,1.674201390E0,-2.918240082E-1,-3.983401045E-1
1.092848010E2,1.713975028E0,-3.460130793E-1,-6.200758776E-1
1.092947370E2,1.675591566E0,-3.000364226E-1,-7.623354185E-1
1.093046720E2,1.651234697E0,-2.390862161E-1,-8.314866373E-1
1.093146080E2,1.633292516E0,-2.355585909E-1,-8.777331430E-1
1.093245430E2,1.605021813E0,-2.366976285E-1,-8.713435981E-1
1.093344790E2,1.574423918E0,-2.696911275E-1,-7.265083587E-1
1.093444140E2,1.512505120E0,-3.350735235E-1,-5.780300117E-1
1.093543500E2,1.483858441E0,-2.847816217E-1,-4.562275395E-1
1.093642850E2,1.534740619E0,-2.482160586E-1,-4.468088445E-1
1.093742210E2,1.611097654E0,-2.064523208E-1,-4.883457103E-1
1.093841562E2,1.693427036E0,-8.929692328E-2,-5.862184525E-1
1.093940922E2,1.804856547E0,6.318150401E-2,-6.663393402E-1
1.094040272E2,1.959348171E0,2.361468208E-1,-6.653768885E-1
1.094139632E2,2.051774231E0,3.731798279E-1,-6.538818473E-1
1.094238982E2,2.047339118E0,5.277597445E-1,-7.378540036E-1
1.094338342E2,2.004479320E0,7.696210492E-1,-7.833538198E-1
1.094437692E2,1.993051522E0,9.698034006E-1,-7.744800854E-1
1.094537052E2,1.967301846E0,1.134841062E0,-6.875881219E-1
1.094636402E2,1.908555455E0,1.312288270E0,-4.878638998E-1
1.094735762E2,1.802992455E0,1.450065043E0,-1.873857200E-1
1.094835122E2,1.488270750E0,1.657654647E0,2.996835431E-1
1.094934472E2,7.672470796E-1,1.997145742E0,9.214434189E-1
1.095033832E2,-4.674167714E-1,2.482731274E0,1.536732181E0
1.095133182E2,-2.115564723E0,3.029102122E0,1.450768463E0
1.095232542E2,-3.333860171E0,3.213243222E0,1.167442798E0
1.095331892E2,-3.895549846E0,3.505323923E0,6.952190307E-1
1.095431252E2,-3.912904090E0,3.791891284E0,2.473185110E-1
1.095530602E2,-3.460120853E0,3.839036214E0,-4.707564086E-2
1.095629962E2,-2.434938765E0,3.795803071E0,1.268173367E-1
1.095729312E2,-1.211280543E0,3.771285696E0,4.826888216E-1
1.095828672E2,-5.325369197E-1,3.494097853E0,5.709759307E-1
1.095928022E2,-3.765367144E-1,2.920112945E0,7.247600412E-1
1.096027382E2,-3.787317592E-1,2.092891560E0,6.664866900E-1
1.096126732E2,-5.733113086E-1,1.174965241E0,7.480728900E-1
1.096226092E2,-1.098124349E0,4.126391780E-1,9.248432824E-1
1.096325442E2,-1.512081489E0,-4.816801769E-1,1.247189464E0
1.096424802E2,-1.313309194E0,-9.781742746E-1,1.389114544E0
1.096524152E2,-9.964710894E-1,-1.339687738E0,1.162061313E0
1.096623512E2,-6.444055572E-1,-1.742756193E0,9.921532130E-1
1.096722862E2,-3.082733953E-1,-2.133740208E0,9.330337697E-1
1.096822222E2,-5.392828524E-2,-2.541723248E0,8.971187094E-1
1.096921572E2,9.194863558E-2,-2.856657792E0,7.628017339E-1
1.097020932E2,8.036910206E-2,-3.224295044E0,5.472721955E-1
1.097120282E2,6.291604042E-4,-3.388643904E0,3.391569266E-1
1.097219642E2,-1.346371105E-1,-3.399815594E0,1.042599481E-1
1.097318992E2,-3.613345385E-1,-3.237136699E0,-3.499909401E-2
1.097418352E2,-5.896183160E-1,-2.919458057E0,-1.386772442E-1
1.097517702E2,-7.489987966E-1,-2.520865061E0,-2.008357778E-1
1.097617062E2,-8.461108160E-1,-2.100013468E0,-1.337480414E-1
1.097716412E2,-8.939726150E-1,-1.746268031E0,-9.817095011E-2
1.097815772E2,-9.601011157E-1,-1.447780536E0,-5.113097727E-2
1.097915122E2,-1.030518841E0,-1.186310009E0,-1.433854222E-2
1.098014482E2,-1.119026975E0,-8.882674867E-1,-3.840582803E-2
1.098113832E2,-1.172854981E0,-5.885748804E-1,-9.942605495E-2
1.098213192E2,-1.201094109E0,-2.985939145E-1,-2.001978466E-1
1.098312542E2,-1.177442706E0,-5.699690402E-2,-2.763639700E-1
1.098411902E2,-1.050237114E0,6.924799025E-2,-3.401874983E-1
1.098511252E2,-8.773902038E-1,6.036957800E-2,-3.209370026E-1
1.098610612E2,-7.152015978E-1,-3.911787271E-2,-2.243735982E-1
1.098709962E2,-5.371275687E-1,-1.314676273E-1,-1.315392557E-1
1.098809322E2,-3.682360071E-1,-2.557782626E-1,8.919050395E-3
1.098908672E2,-2.281846672E-1,-3.969177693E-1,1.810596174E-1
1.099008032E2,-1.346029043E-1,-4.693396282E-1,2.070481521E-1
1.099107382E2,-5.582336783E-2,-4.179162902E-1,1.450980717E-1
1.099206742E2,2.420571864E-2,-3.804315448E-1,9.745071933E-2
1.099306092E2,1.112497097E-1,-3.916465044E-1,8.237645119E-2
1.099405452E2,2.052486715E-1,-3.879487252E-1,4.473295391E-2
1.099504802E2,2.675457841E-1,-3.249268502E-1,1.216103911E-1
1.099604162E2,2.928127724E-1,-3.153093499E-1,4.524575472E-2
1.099703512E2,2.635641226E-1,-2.928344071E-1,-6.217446730E-2
1.099802872E2,2.018838912E-1,-2.550152010E-1,-1.367279287E-1
1.099902222E2,2.010524172E-1,-1.778196752E-1,-1.034639959E-1
1.100001582E2,2.695703825E-1,-1.373195207E-1,-1.334213282E-1
1.100100932E2,3.270160604E-1,-1.484257221E-1,-2.406984396E-1
1.100200292E2,3.973846695E-1,-1.160163599E-1,-4.697572656E-1
1.100299642E2,5.686978555E-1,-1.529596531E-1,-5.703537869E-1
1.100399002E2,6.789096844E-1,-2.089110750E-1,-6.911980467E-1
1.100498352E2,8.703299832E-1,-2.168673813E-1,-8.505359888E-1
1.100597712E2,9.571889099E-1,-2.639380521E-1,-1.044338005E0
1.100697062E2,9.626700899E-1,-4.147599632E-1,-1.273991493E0
1.100796422E2,9.312986085E-1,-5.263593364E-1,-1.401050904E0
1.100895772E2,9.005457625E-1,-5.527133220E-1,-1.487169719E0
1.100995132E2,8.573199284E-1,-5.550487000E-1,-1.577947158E0
1.101094482E2,7.772624829E-1,-5.014975601E-1,-1.568535041E0
1.101193842E2,6.795025921E-1,-4.742273158E-1,-1.570050347E0
1.101293192E2,6.099683806E-1,-4.792717087E-1,-1.574928679E0
1.101392552E2,6.076321256E-1,-4.944738847E-1,-1.553399815E0
1.101491902E2,7.124379113E-1,-4.370641673E-1,-1.494575218E0
1.101591262E2,9.400706014E-1,-3.828558004E-1,-1.437481981E0
1.101690612E2,1.197627295E0,-3.094516093E-1,-1.292828152E0
1.101789972E2,1.332111501E0,-2.427483273E-1,-1.128062532E0
1.101889322E2,1.350539001E0,-1.891925097E-1,-9.684192185E-1
1.101988682E2,1.317779390E0,-9.855949759E-2,-8.897205198E-1
1.102088032E2,1.348576675E0,4.765480757E-3,-8.563680017E-1
1.102187392E2,1.342369563E0,1.271406877E-1,-8.847902937E-1
1.102286742E2,1.369426092E0,1.704907751E-1,-9.095251854E-1
1.102386102E2,1.430299700E0,2.285232210E-1,-8.767021327E-1
1.102485452E2,1.527393301E0,2.216965967E-1,-8.518701772E-1
1.102584812E2,1.625209325E0,1.687974215E-1,-8.334206039E-1
1.102684162E2,1.736305837E0,1.112438625E-1,-8.337895632E-1
1.102783522E2,1.823664409E0,5.327398181E-3,-9.210206652E-1
1.102882872E2,1.859748453E0,1.466779894E-1,-1.025149636E0
1.102982232E2,1.851051305E0,2.195079839E-1,-1.175359343E0
1.103081582E2,1.788723494E0,3.421878308E-1,-1.251486290E0
1.103180942E2,1.687716645E0,6.700371194E-1,-1.339755127E0
1.103280292E2,1.520097145E0,9.310246664E-1,-1.360127265E0
1.103379652E2,1.074929906E0,1.327692175E0,-1.235504388E0
1.103479002E2,5.176186261E-1,1.902166495E0,-8.791089928E-1
1.103578362E2,1.068403244E-1,2.543055244E0,-3.835878718E-1
1.103677712E2,-5.828387618E-2,3.099538266E0,1.943061921E-1
1.103777072E2,-2.111926585E-1,3.234040598E0,7.617530358E-1
1.103876418E2,-4.257863501E-1,2.992057672E0,1.320821404E0
1.103975778E2,-8.503304592E-1,3.021510097E0,1.780064207E0
1.104075128E2,-1.268855152E0,3.262459236E0,2.299450300E0
1.104174488E2,-1.379626560E0,3.041512252E0,3.525982136E0
1.104273838E2,-1.655317223E0,2.496983278E0,3.622754432E0
1.104373198E2,-1.847924799E0,2.368616429E0,2.287200237E0
1.104472548E2,-1.521994274E0,2.298148710E0,1.050062137E0
1.104571908E2,-1.516176294E0,2.093724203E0,1.369210330E-1
1.104671258E2,-1.867546300E0,1.967188118E0,-4.160650617E-1
1.104770618E2,-2.027270305E0,1.451159057E0,-1.032988559E0
1.104869968E2,-2.282948288E0,8.305139530E-1,-1.518251764E0
1.104969328E2,-2.610990242E0,2.632907653E-1,-1.770104498E0
1.105068678E2,-2.321446940E0,-1.206672353E-1,-1.779235218E0
1.105168038E2,-1.739174189E0,-2.991944236E-1,-1.637375334E0
1.105267388E2,-1.515100991E0,-5.315288597E-1,-1.609148047E0
1.105366748E2,-1.460747029E0,-6.919647628E-1,-1.508115761E0
1.105466098E2,-1.508162685E0,-9.010547626E-1,-1.339683791E0
1.105565458E2,-1.834388202E0,-1.189938791E0,-1.051301308E0
1.105664808E2,-2.108852704E0,-1.282497291E0,-5.185008247E-1
1.105764168E2,-1.928035746E0,-1.102614718E0,1.274809957E-2
1.105863518E2,-1.546488845E0,-8.266390032E-1,2.982053670E-1
1.105962878E2,-1.244476356E0,-6.617580467E-1,3.131338933E-1
1.106062228E2,-1.009164810E0,-5.707666004E-1,1.953174680E-1
1.106161588E2,-9.052153489E-1,-4.786226678E-1,1.360036048E-1
1.106260938E2,-9.525123069E-1,-4.014932156E-1,2.186814800E-1
1.106360298E2,-9.299131107E-1,-2.583142000E-1,3.859469309E-1
1.106459658E2,-8.073157096E-1,-3.003457403E-1,4.187328538E-1
1.106559008E2,-6.273927909E-1,-4.054161125E-1,4.532393199E-1
1.106658368E2,-3.942540702E-1,-5.244701010E-1,4.910518017E-1
1.106757718E2,-1.967354178E-1,-6.652318776E-1,5.489886457E-1
1.106857078E2,-9.272777706E-2,-8.061415887E-1,6.151905289E-1
1.106956428E2,-5.008403331E-2,-9.222953582E-1,6.209476975E-1
1.107055788E2,-2.007585946E-1,-8.675151336E-1,3.182964000E-1
1.107155138E2,-8.176804841E-2,-1.068690927E0,1.962202781E-1
1.107254498E2,2.049215198E-1,-1.250920572E0,3.030711275E-1
1.107353848E2,3.792337427E-1,-1.272582752E0,2.481815600E-1
1.107453208E2,4.359072956E-1,-1.247764830E0,1.908037099E-1
1.107552558E2,2.857648310E-1,-1.221888562E0,-7.848395973E-2
1.107651918E2,2.782248464E-1,-1.249611965E0,-1.406872246E-1
1.107751268E2,4.217374456E-1,-1.226133056E0,-1.402366966E-2
1.107850628E2,4.402690262E-1,-1.294326208E0,1.008349416E-1
1.107949978E2,3.957860407E-1,-1.272259986E0,1.565893123E-1
1.108049338E2,3.907466179E-1,-1.250212474E0,1.531549501E-1
1.108148688E2,4.200642648E-1,-1.227180877E0,1.641512239E-1
1.108248048E2,5.215225196E-1,-1.219622181E0,1.736339459E-1
1.108347398E2,6.466035256E-1,-1.162845132E0,1.848959756E-1
1.108446758E2,8.178450832E-1,-1.055522413E0,2.389970461E-1
1.108546108E2,9.976355624E-1,-1.000979000E0,3.135452449E-1
1.108645468E2,1.181033189E0,-9.650162852E-1,4.154627985E-1
1.108744818E2,1.362106547E0,-8.624637240E-1,5.965876123E-1
1.108844178E2,1.490015852E0,-7.724762446E-1,7.831702173E-1
1.108943528E2,1.581308722E0,-6.548559934E-1,9.269438946E-1
1.109042888E2,1.629040128E0,-5.442945009E-1,9.985091364E-1
1.109142238E2,1.656203953E0,-4.624878609E-1,9.849740016E-1
1.109241598E2,1.657247681E0,-4.099465352E-1,9.037006277E-1
1.109340948E2,1.665513305E0,-3.855613071E-1,8.037842837E-1
1.109440308E2,1.635830500E0,-3.621168959E-1,6.667603397E-1
1.109539658E2,1.569648204E0,-3.942216182E-1,5.296635979E-1
1.109639018E2,1.481920674E0,-4.037882477E-1,4.196786410E-1
1.109738368E2,1.464685129E0,-4.202744722E-1,3.294005549E-1
1.109837728E2,1.448243635E0,-5.451546264E-1,1.336983401E-1
1.109937078E2,1.402036014E0,-6.187716562E-1,-2.119323313E-2
1.110036438E2,1.455215271E0,-6.493104941E-1,-1.743043292E-1
1.110135788E2,1.602942250E0,-6.024035454E-1,-2.617035386E-1
1.110235148E2,1.783798092E0,-4.772994429E-1,-3.577420092E-1
1.110334498E2,2.022156915E0,-2.706863236E-1,-4.535422057E-1
1.110433858E2,2.356337568E0,7.456077039E-2,-4.428283525E-1
1.110533208E2,2.621362618E0,3.213501084E-1,-5.224273762E-1
1.110632568E2,2.731327987E0,4.849990565E-1,-6.037223849E-1
1.110731918E2,2.725932761E0,6.194072485E-1,-5.664893621E-1
1.110831278E2,2.668399667E0,7.516730207E-1,-2.999878907E-1
1.110930628E2,2.445472816E0,1.085995177E0,1.369511461E-1
1.111029988E2,2.110675574E0,1.281348313E0,5.943957835E-1
1.111129338E2,1.719385457E0,1.406175842E0,1.072990092E0
1.111228698E2,1.382003745E0,1.518931210E0,1.501476979E0
1.111328048E2,8.374458271E-1,1.658889579E0,1.975397901E0
1.111427408E2,-1.292518249E-1,2.120651801E0,2.385925064E0
1.111526758E2,-1.552085508E0,2.947492533E0,2.306566361E0
1.111626118E2,-2.595860572E0,3.573563268E0,1.818475882E0
1.111725468E2,-2.958835546E0,3.669733593E0,8.527842432E-1
1.111824828E2,-3.064821885E0,3.910748221E0,-5.826998904E-1
1.111924178E2,-2.254870543E0,3.932333218E0,-1.272695603E0
1.112023538E2,-1.335263734E0,3.449861913E0,-1.300161729E0
1.112122888E2,-3.431011659E-1,2.998118895E0,-1.056486619E0
1.112222248E2,3.745512924E-1,2.556427242E0,-5.081923297E-1
1.112321598E2,3.338643193E-1,2.124363028E0,1.902072939E-1
1.112420958E2,-6.674891952E-1,1.460945542E0,8.770972583E-1
1.112520308E2,-2.032924855E0,6.420909369E-1,1.413505327E0
1.112619668E2,-2.599062507E0,1.149346250E-1,1.933053242E0
1.112719018E2,-2.765595886E0,-3.400711387E-1,2.402597230E0
1.112818378E2,-2.982871111E0,-8.053399354E-1,2.271226375E0
1.112917728E2,-3.029794432E0,-9.600262713E-1,1.637693130E0
1.113017088E2,-2.630731612E0,-1.094309918E0,9.636869207E-1
1.113116438E2,-2.031390838E0,-1.286320201E0,2.661813363E-1
1.113215798E2,-1.568811468E0,-1.404007695E0,-4.322320282E-1
1.113315148E2,-1.387991586E0,-1.429524359E0,-9.212077761E-1
1.113414508E2,-1.318079645E0,-1.531719655E0,-1.223075254E0
1.113513858E2,-1.364111850E0,-1.562526881E0,-1.461052838E0
1.113613218E2,-1.395490933E0,-1.486221301E0,-1.494441901E0
1.113712568E2,-1.478849131E0,-1.430924183E0,-1.405106971E0
1.113811933E2,-1.542543436E0,-1.379761630E0,-1.191428661E0
1.113911283E2,-1.567373053E0,-1.276491031E0,-8.651224530E-1
1.114010643E2,-1.554627000E0,-9.796723312E-1,-5.411741343E-1
1.114109993E2,-1.496978131E0,-6.666691232E-1,-3.287883514E-1
1.114209353E2,-1.334280525E0,-4.898159927E-1,-2.684143880E-1
1.114308703E2,-1.100579302E0,-5.118143874E-1,-2.912024492E-1
1.114408063E2,-8.957118693E-1,-5.983713055E-1,-3.634567854E-1
1.114507413E2,-8.015167335E-1,-6.659978628E-1,-4.429300940E-1
1.114606773E2,-5.482957506E-1,-7.500855017E-1,-5.793210769E-1
1.114706123E2,-3.565611640E-1,-8.004627728E-1,-5.282742995E-1
1.114805483E2,-3.040022966E-1,-8.882885367E-1,-4.283526930E-1
1.114904833E2,-2.958942550E-1,-9.311357635E-1,-3.586524206E-1
1.115004193E2,-1.959951603E-1,-8.497343355E-1,-4.306901175E-1
1.115103543E2,-7.978174925E-2,-8.587606823E-1,-3.963312936E-1
1.115202903E2,-3.939824671E-2,-9.486399883E-1,-1.988067940E-1
1.115302253E2,7.081796765E-2,-1.004636434E0,-1.597786760E-1
1.115401613E2,1.583566332E-1,-9.505204529E-1,-1.549430287E-1
1.115500963E2,2.359769592E-1,-9.000677526E-1,-1.282901041E-1
1.115600323E2,2.472492215E-1,-7.991050494E-1,-9.442230016E-2
1.115699673E2,3.384514600E-1,-7.012916565E-1,-1.008896130E-1
1.115799033E2,4.167418769E-1,-6.206123596E-1,-1.743288875E-1
1.115898383E2,4.530685812E-1,-5.819002837E-1,-2.581020923E-1
1.115997743E2,4.323486802E-1,-4.124754560E-1,-3.957087113E-1
1.116097093E2,3.816860649E-1,-3.111443782E-1,-6.196085389E-1
1.116196453E2,3.515723196E-1,-2.464244717E-1,-7.562405732E-1
1.116295803E2,3.515916154E-1,-2.222064739E-1,-8.991409689E-1
1.116395163E2,3.599543032E-1,-2.353685564E-1,-1.057531077E0
1.116494513E2,4.635231104E-1,-2.554484797E-1,-1.075393883E0
1.116593873E2,5.961674899E-1,-2.980477846E-1,-1.044526724E0
1.116693223E2,6.908953071E-1,-3.531244630E-1,-1.036468968E0
1.116792583E2,7.920158851E-1,-4.644835156E-1,-1.017845879E0
1.116891933E2,8.335135746E-1,-5.205121207E-1,-1.025395511E0
1.116991293E2,8.784941581E-1,-4.561839777E-1,-1.110986908E0
1.117090643E2,8.802524158E-1,-3.928790975E-1,-1.278978583E0
1.117190003E2,9.247462186E-1,-3.522158056E-1,-1.419135611E0
1.117289353E2,9.478658170E-1,-2.959252453E-1,-1.547413582E0
1.117388713E2,9.884510484E-1,-2.431786823E-1,-1.634012600E0
1.117488063E2,1.049284311E0,-2.380050659E-1,-1.659412905E0
1.117587423E2,1.118493417E0,-2.838799810E-1,-1.602397290E0
1.117686773E2,1.123110671E0,-2.962924504E-1,-1.534628353E0
1.117786133E2,1.089780664E0,-2.978676903E-1,-1.464034626E0
1.117885483E2,1.089768385E0,-3.606270254E-1,-1.478701489E0
1.117984843E2,1.068769280E0,-3.865757990E-1,-1.562133948E0
1.118084193E2,1.090137052E0,-3.600972676E-1,-1.723105163E0
1.118183553E2,1.218807079E0,-3.672279471E-1,-1.870755545E0
1.118282903E2,1.321521024E0,-3.359131837E-1,-2.014778606E0
1.118382263E2,1.425304424E0,-2.700770438E-1,-2.181044183E0
1.118481613E2,1.560617472E0,-2.822053385E-1,-2.280954972E0
1.118580973E2,1.729142413E0,-2.696887887E-1,-2.265251105E0
1.118680323E2,1.886840065E0,-2.382424629E-1,-2.174730067E0
1.118779683E2,1.919075473E0,-1.479509282E-1,-1.994707161E0
1.118879033E2,1.875765439E0,-2.691941142E-2,-1.842961097E0
1.118978393E2,1.652760820E0,1.976382279E-1,-1.547565902E0
1.119077743E2,1.036315479E0,7.823212016E-1,-1.254197937E0
1.119177103E2,3.929270446E-2,1.950710079E0,-7.437020963E-1
1.119276453E2,-9.411497051E-1,2.957082551E0,1.212311992E-1
1.119375813E2,-1.708420466E0,3.306882287E0,1.044604492E0
1.119475163E2,-1.841004911E0,3.353250707E0,1.734774744E0
1.119574523E2,-1.700914103E0,3.280661618E0,2.491485141E0
1.119673873E2,-9.948663211E-1,3.246481134E0,3.395945614E0
1.119773233E2,-1.128424913E-1,3.309402437E0,4.011202801E0
1.119872583E2,2.166554198E-1,3.122317849E0,3.013574256E0
1.119971943E2,2.851304081E-1,3.097954255E0,1.425904640E0
1.120071293E2,-2.485306388E-1,3.200844786E0,1.630086780E-2
1.120170653E2,-1.278308638E0,2.729056928E0,-1.207345659E0
1.120270003E2,-2.374280334E0,2.694663021E0,-1.323980362E0
1.120369363E2,-3.229324819E0,2.359365549E0,-8.447466606E-1
1.120468713E2,-3.544040969E0,1.916676360E0,-1.237074950E-1
1.120568073E2,-3.273294419E0,1.611988478E0,4.406271681E-1
1.120667423E2,-2.694332069E0,1.282148797E0,6.846633446E-1
1.120766783E2,-2.062711448E0,8.696663243E-1,9.653042606E-1
1.120866133E2,-1.573712312E0,5.394489133E-1,1.165860249E0
1.120965493E2,-1.441332226E0,1.080249703E-1,1.209329327E0
1.121064843E2,-1.536116469E0,-2.284068614E-1,1.276472612E0
1.121164203E2,-1.635007212E0,-4.719574267E-1,1.370361062E0
1.121263563E2,-1.796611681E0,-8.297795427E-1,1.484811537E0
1.121362913E2,-1.816248093E0,-1.187789939E0,1.469596205E0
1.121462263E2,-1.671694981E0,-1.372836188E0,1.332991506E0
1.121561623E2,-1.438829910E0,-1.361019550E0,1.139239923E0
1.121660973E2,-1.172100398E0,-1.233913946E0,9.005054167E-1
1.121760333E2,-8.291027275E-1,-1.127053741E0,6.189719233E-1
1.121859683E2,-5.127706996E-1,-1.041654571E0,4.035786250E-1
1.121959043E2,-3.348817348E-1,-9.315725505E-1,2.785429350E-1
1.122058393E2,-1.788262734E-1,-9.057676184E-1,2.415177807E-1
1.122157753E2,-5.577220470E-2,-9.236951816E-1,2.652896360E-1
